id	(faecal)Taurine	(faecal)Lithocholic Acid	(faecal)Biliverdin	(faecal)Cholic acid	(faecal)Gentisic acid	(faecal)3-Dehydrocholic acid	(faecal)Bilirubin	(faecal)D-(+)-Proline	(faecal)Indole	(faecal)Deoxycholic Acid	(faecal)Υ-Aminobutyric acid (GABA)	(faecal)L-Tyrosine	(faecal)Inosine	(faecal)Gly-Val	(faecal)Choline	(faecal)D-(+)-Pyroglutamic Acid	(faecal)α-Linolenic Acid	(faecal)L-Glutamic acid	(faecal)Citrulline	(faecal)D-Glucuronic Acid	(faecal)Oleic acid	(faecal)L-Norleucine	(faecal)Xanthine	(faecal)Creatine	(faecal)Ribose	(faecal)Uracil	(faecal)L-(+)-Citrulline	(faecal)citramalate	(faecal)L-Isoleucine	(faecal)Glucose	(faecal)PC(16:0/0:0)	(faecal)α-Muricholic Acid	(faecal)L(+)-Ornithine	(faecal)Thymine	(faecal)(-)-Riboflavin	(faecal)L(-)-Pipecolinic acid	(faecal)4-aminobutyric acid	(faecal)2-Deoxyadenosine	(faecal)N-Acetyltryptophan	(faecal)4-Phenylbutyric acid	(faecal)beta-Hydroxymyristic acid	(faecal)8-Hydroxyquinoline	(faecal)5-Hydroxyindole-3-acetic acid	(faecal)Ethyl myristate	(faecal)3-Phenyllactic acid	(faecal)Oxypurinol	(faecal)N-Acetyl-DL-aspartic acid	(faecal)N-Tigloylglycine	(faecal)N-Acetyl-L-aspartic acid	(faecal)Urocanic acid
Alistipes communis	-0.657142857142857	0.257142857142857	0.771428571428571	-0.657142857142857	-0.428571428571429	-0.485714285714286	-0.0857142857142857	0.885714285714286	0.485714285714286	-0.0857142857142857	-0.485714285714286	0.0857142857142857	0.927633657043918	-0.257142857142857	-0.771428571428571	0.428571428571429	0.142857142857143	0.0285714285714286	-0.0857142857142857	-0.314285714285714	-0.371428571428571	0.142857142857143	0.714285714285714	-0.0857142857142857	-0.371428571428571	0.657142857142857	0.257142857142857	0.371428571428571	0.142857142857143	0.0857142857142857	-0.6	0.0285714285714286	0.885714285714286	0.885714285714286	-0.714285714285714	0.714285714285714	0.142857142857143	0.371428571428571	-0.771428571428571	-0.142857142857143	0.6	-0.2	-0.2	0.542857142857143	-0.0857142857142857	0.885714285714286	-0.485714285714286	0.257142857142857	-0.485714285714286	0.0857142857142857
[Ruminococcus] torques	-0.771428571428571	0.657142857142857	0.314285714285714	-0.771428571428571	-0.542857142857143	-0.6	-0.0285714285714286	0.771428571428571	0.657142857142857	-0.314285714285714	-0.828571428571429	-0.314285714285714	0.84066800169605	-0.142857142857143	-0.257142857142857	-0.142857142857143	-0.0857142857142857	-0.542857142857143	-0.542857142857143	-0.542857142857143	-0.257142857142857	-0.0857142857142857	0.257142857142857	-0.0285714285714286	-0.6	0.0857142857142857	-0.314285714285714	0.142857142857143	-0.0857142857142857	0.371428571428571	-0.142857142857143	-0.428571428571429	0.771428571428571	0.771428571428571	-0.314285714285714	0.714285714285714	-0.0857142857142857	0.6	-0.542857142857143	-0.6	0.6	-0.542857142857143	-0.542857142857143	0.0285714285714286	-0.371428571428571	0.428571428571429	-0.657142857142857	0.657142857142857	-0.6	-0.314285714285714
Odoribacter splanchnicus	-0.828571428571429	0.542857142857143	0.142857142857143	-0.714285714285714	-0.6	-0.428571428571429	-0.257142857142857	0.714285714285714	0.771428571428571	-0.371428571428571	-0.771428571428571	-0.2	0.753702346348183	0.0285714285714286	-0.142857142857143	-0.2	-0.0285714285714286	-0.6	-0.714285714285714	-0.6	-0.0857142857142857	0.0857142857142857	-0.0285714285714286	-0.257142857142857	-0.657142857142857	-0.0857142857142857	-0.485714285714286	0.0857142857142857	0.0857142857142857	0.257142857142857	0.0285714285714286	-0.6	0.714285714285714	0.714285714285714	-0.0857142857142857	0.771428571428571	-0.257142857142857	0.542857142857143	-0.371428571428571	-0.542857142857143	0.657142857142857	-0.6	-0.6	-0.0857142857142857	-0.6	0.257142857142857	-0.771428571428571	0.542857142857143	-0.771428571428571	-0.2
Bacteroides sp. M10	0.257142857142857	-0.0285714285714286	-0.714285714285714	0.257142857142857	0.0285714285714286	0.2	-0.142857142857143	-0.6	-0.142857142857143	-0.314285714285714	0.142857142857143	-0.0857142857142857	-0.666736691000316	0.542857142857143	0.771428571428571	-0.485714285714286	-0.0857142857142857	-0.142857142857143	-0.371428571428571	0.257142857142857	0.657142857142857	-0.0285714285714286	-0.771428571428571	-0.142857142857143	-0.0857142857142857	-0.714285714285714	-0.657142857142857	-0.257142857142857	-0.0285714285714286	0.142857142857143	0.6	-0.485714285714286	-0.6	-0.6	0.942857142857143	-0.371428571428571	-0.542857142857143	-0.428571428571429	0.657142857142857	0.0857142857142857	-0.257142857142857	0.2	0.2	-0.542857142857143	-0.142857142857143	-0.828571428571429	0.142857142857143	-0.0285714285714286	0.2	-0.0857142857142857
Firmicutes bacterium OM04-13BH	0.6	-0.6	-0.142857142857143	0.542857142857143	0.257142857142857	0.371428571428571	-0.0857142857142857	-0.6	-0.485714285714286	0.0857142857142857	0.657142857142857	0.371428571428571	-0.695725242782938	0.314285714285714	0.2	0.257142857142857	0.257142857142857	0.657142857142857	0.371428571428571	0.6	0.485714285714286	0.142857142857143	-0.142857142857143	-0.0857142857142857	0.314285714285714	-0.0285714285714286	0.142857142857143	-0.0857142857142857	0.142857142857143	-0.257142857142857	0.0857142857142857	0.2	-0.6	-0.6	0.428571428571429	-0.542857142857143	-0.2	-0.771428571428571	0.371428571428571	0.714285714285714	-0.371428571428571	0.714285714285714	0.714285714285714	0.142857142857143	0.428571428571429	-0.314285714285714	0.485714285714286	-0.6	0.542857142857143	0.371428571428571
uncultured Solobacterium sp.	0.314285714285714	-0.257142857142857	-0.257142857142857	0.314285714285714	-0.257142857142857	0.142857142857143	-0.0857142857142857	-0.371428571428571	0.2	0.0857142857142857	-0.0285714285714286	-0.0857142857142857	-0.405839724956714	0.0857142857142857	0.6	-0.0857142857142857	0.542857142857143	-0.0285714285714286	-0.0857142857142857	-0.2	0.371428571428571	-0.142857142857143	-0.371428571428571	-0.0857142857142857	-0.142857142857143	-0.657142857142857	-0.428571428571429	-0.714285714285714	-0.142857142857143	-0.257142857142857	0.771428571428571	-0.371428571428571	-0.371428571428571	-0.371428571428571	0.542857142857143	-0.2	-0.485714285714286	-0.2	0.0857142857142857	0.142857142857143	0.0857142857142857	0.0285714285714286	0.0285714285714286	-0.0285714285714286	0.257142857142857	-0.542857142857143	-0.2	-0.257142857142857	0.142857142857143	-0.0857142857142857
Ruminococcus bicirculans	-0.0857142857142857	0.0857142857142857	0.657142857142857	-0.2	0.142857142857143	-0.257142857142857	0.314285714285714	0.428571428571429	-0.142857142857143	0.257142857142857	-0.0285714285714286	0.0285714285714286	0.492805380304581	-0.485714285714286	-0.714285714285714	0.428571428571429	-0.0857142857142857	0.257142857142857	0.485714285714286	0.0285714285714286	-0.6	-0.0857142857142857	0.828571428571429	0.314285714285714	0.2	0.771428571428571	0.714285714285714	0.371428571428571	-0.0857142857142857	0.0285714285714286	-0.714285714285714	0.6	0.428571428571429	0.428571428571429	-0.885714285714286	0.142857142857143	0.6	0.257142857142857	-0.542857142857143	-0.0285714285714286	0.0285714285714286	0.0285714285714286	0.0285714285714286	0.485714285714286	0.314285714285714	0.771428571428571	0.142857142857143	0.0857142857142857	0.0857142857142857	0.0285714285714286
Blautia faecicola	0.142857142857143	-0.2	0.6	-0.0857142857142857	-0.428571428571429	-0.371428571428571	0.0857142857142857	0.142857142857143	0.142857142857143	0.0285714285714286	-0.142857142857143	0.0857142857142857	0.11595420713049	-0.0857142857142857	-0.142857142857143	0.542857142857143	0.714285714285714	0.542857142857143	0.257142857142857	0.0857142857142857	0.2	-0.142857142857143	0.6	0.0857142857142857	-0.257142857142857	0.2	0.0857142857142857	-0.257142857142857	-0.142857142857143	-0.0857142857142857	-0.0285714285714286	-0.0285714285714286	0.142857142857143	0.142857142857143	-0.0857142857142857	0.0285714285714286	-0.314285714285714	-0.371428571428571	-0.6	0.428571428571429	0.314285714285714	0.485714285714286	0.485714285714286	0.714285714285714	0.771428571428571	0.314285714285714	-0.142857142857143	-0.2	0.314285714285714	0.0857142857142857
Bacteroides caecimuris	0.771428571428571	-0.0857142857142857	-0.828571428571429	0.714285714285714	0.542857142857143	0.428571428571429	0.371428571428571	-0.942857142857143	-0.542857142857143	0.257142857142857	0.371428571428571	-0.371428571428571	-0.927633657043918	-0.0285714285714286	0.885714285714286	-0.6	-0.257142857142857	-0.257142857142857	0.2	0.142857142857143	0.0857142857142857	-0.428571428571429	-0.657142857142857	0.371428571428571	0.485714285714286	-0.771428571428571	-0.2	-0.542857142857143	-0.428571428571429	-0.0285714285714286	0.714285714285714	0.0857142857142857	-0.942857142857143	-0.942857142857143	0.542857142857143	-0.828571428571429	0.0857142857142857	-0.0857142857142857	0.714285714285714	-0.142857142857143	-0.714285714285714	-0.0285714285714286	-0.0285714285714286	-0.657142857142857	0.2	-0.942857142857143	0.542857142857143	-0.0857142857142857	0.6	-0.371428571428571
Blautia luti	0.428571428571429	-0.6	0.314285714285714	0.314285714285714	0.0857142857142857	0.142857142857143	-0.0857142857142857	-0.257142857142857	-0.371428571428571	0.0857142857142857	0.542857142857143	0.485714285714286	-0.347862621391469	0.2	-0.2	0.6	0.428571428571429	0.885714285714286	0.485714285714286	0.6	0.371428571428571	0.2	0.314285714285714	-0.0857142857142857	0.2	0.371428571428571	0.371428571428571	0.0857142857142857	0.2	-0.257142857142857	-0.257142857142857	0.314285714285714	-0.257142857142857	-0.257142857142857	0.0857142857142857	-0.314285714285714	-0.142857142857143	-0.771428571428571	-0.0285714285714286	0.828571428571429	-0.142857142857143	0.828571428571429	0.828571428571429	0.542857142857143	0.6	0.142857142857143	0.371428571428571	-0.6	0.485714285714286	0.485714285714286
Bacteroides acidifaciens	0.257142857142857	-0.142857142857143	-0.828571428571429	0.428571428571429	0.142857142857143	0.485714285714286	-0.2	-0.6	-0.0285714285714286	-0.0285714285714286	0.2	-0.0857142857142857	-0.637748139217693	0.314285714285714	0.771428571428571	-0.542857142857143	-0.0857142857142857	-0.371428571428571	-0.314285714285714	-0.0857142857142857	0.371428571428571	0.0285714285714286	-0.942857142857143	-0.2	0.0857142857142857	-0.828571428571429	-0.542857142857143	-0.428571428571429	0.0285714285714286	-0.142857142857143	0.771428571428571	-0.371428571428571	-0.6	-0.6	0.771428571428571	-0.314285714285714	-0.314285714285714	-0.0857142857142857	0.714285714285714	-0.0857142857142857	-0.257142857142857	-0.2	-0.2	-0.657142857142857	-0.371428571428571	-0.885714285714286	0.0285714285714286	-0.142857142857143	-0.0285714285714286	-0.0857142857142857
uncultured Eubacterium sp.	0.942857142857143	-0.428571428571429	-0.6	0.942857142857143	0.714285714285714	0.657142857142857	0.371428571428571	-0.942857142857143	-0.657142857142857	0.6	0.657142857142857	-0.142857142857143	-0.927633657043918	-0.257142857142857	0.6	-0.257142857142857	-0.0857142857142857	0.0285714285714286	0.6	0.142857142857143	-0.142857142857143	-0.314285714285714	-0.428571428571429	0.371428571428571	0.771428571428571	-0.485714285714286	0.257142857142857	-0.542857142857143	-0.314285714285714	-0.371428571428571	0.542857142857143	0.485714285714286	-0.942857142857143	-0.942857142857143	0.2	-0.885714285714286	0.371428571428571	-0.0857142857142857	0.6	0.0857142857142857	-0.771428571428571	0.0285714285714286	0.0285714285714286	-0.371428571428571	0.371428571428571	-0.714285714285714	0.657142857142857	-0.428571428571429	0.657142857142857	-0.142857142857143
Bifidobacterium ruminantium	0.428571428571429	-0.6	0.257142857142857	0.6	0.314285714285714	0.542857142857143	0.142857142857143	-0.0857142857142857	-0.0285714285714286	0.942857142857143	0.371428571428571	0.142857142857143	-0.0289885517826224	-0.771428571428571	-0.257142857142857	0.428571428571429	0.428571428571429	0.142857142857143	0.771428571428571	-0.485714285714286	-0.714285714285714	-0.0285714285714286	0.257142857142857	0.142857142857143	0.6	0.142857142857143	0.771428571428571	-0.485714285714286	-0.0285714285714286	-0.828571428571429	0.142857142857143	0.714285714285714	-0.0857142857142857	-0.0857142857142857	-0.714285714285714	-0.142857142857143	0.657142857142857	0.428571428571429	-0.257142857142857	0.0857142857142857	-0.0857142857142857	-0.371428571428571	-0.371428571428571	0.371428571428571	0.314285714285714	0.2	0.0285714285714286	-0.6	0.0285714285714286	0.142857142857143
uncultured Blautia sp.	0.371428571428571	-0.371428571428571	0.428571428571429	0.142857142857143	-0.0857142857142857	-0.142857142857143	0.0857142857142857	-0.142857142857143	-0.257142857142857	0.0285714285714286	0.257142857142857	0.257142857142857	-0.202919862478357	0.0857142857142857	-0.142857142857143	0.542857142857143	0.485714285714286	0.771428571428571	0.428571428571429	0.485714285714286	0.314285714285714	-0.0285714285714286	0.485714285714286	0.0857142857142857	0.0285714285714286	0.314285714285714	0.257142857142857	-0.0285714285714286	-0.0285714285714286	-0.0857142857142857	-0.2	0.2	-0.142857142857143	-0.142857142857143	0.0285714285714286	-0.257142857142857	-0.2	-0.657142857142857	-0.257142857142857	0.657142857142857	-0.0285714285714286	0.771428571428571	0.771428571428571	0.6	0.771428571428571	0.2	0.257142857142857	-0.371428571428571	0.542857142857143	0.257142857142857
Alistipes ihumii	-0.771428571428571	0.371428571428571	0.714285714285714	-0.771428571428571	-0.657142857142857	-0.6	-0.142857142857143	0.942857142857143	0.714285714285714	-0.2	-0.714285714285714	-0.0285714285714286	0.985610760609162	-0.2	-0.6	0.314285714285714	0.257142857142857	-0.142857142857143	-0.314285714285714	-0.485714285714286	-0.257142857142857	0.0857142857142857	0.6	-0.142857142857143	-0.6	0.428571428571429	-0.0285714285714286	0.2	0.0857142857142857	0.142857142857143	-0.371428571428571	-0.257142857142857	0.942857142857143	0.942857142857143	-0.542857142857143	0.828571428571429	-0.0857142857142857	0.428571428571429	-0.828571428571429	-0.257142857142857	0.771428571428571	-0.314285714285714	-0.314285714285714	0.485714285714286	-0.142857142857143	0.771428571428571	-0.714285714285714	0.371428571428571	-0.6	-0.0285714285714286
Collinsella aerofaciens	0.314285714285714	-0.542857142857143	0.2	0.542857142857143	0.428571428571429	0.6	0.0857142857142857	-0.0285714285714286	-0.0857142857142857	0.885714285714286	0.428571428571429	0.2	0.0289885517826224	-0.714285714285714	-0.371428571428571	0.371428571428571	0.2	0.0857142857142857	0.714285714285714	-0.428571428571429	-0.771428571428571	0.0857142857142857	0.2	0.0857142857142857	0.657142857142857	0.257142857142857	0.828571428571429	-0.257142857142857	0.0857142857142857	-0.771428571428571	-0.0285714285714286	0.771428571428571	-0.0285714285714286	-0.0285714285714286	-0.771428571428571	-0.0857142857142857	0.771428571428571	0.485714285714286	-0.142857142857143	0.0285714285714286	-0.142857142857143	-0.428571428571429	-0.428571428571429	0.257142857142857	0.0857142857142857	0.257142857142857	0.0857142857142857	-0.542857142857143	-0.0857142857142857	0.2
Bacteroides cutis	-0.142857142857143	0.657142857142857	-0.314285714285714	-0.257142857142857	-0.371428571428571	-0.428571428571429	0.314285714285714	0.0285714285714286	0.428571428571429	-0.142857142857143	-0.771428571428571	-0.771428571428571	0.11595420713049	-0.2	0.657142857142857	-0.657142857142857	-0.0285714285714286	-0.828571428571429	-0.485714285714286	-0.6	-0.0857142857142857	-0.6	-0.257142857142857	0.314285714285714	-0.428571428571429	-0.771428571428571	-0.714285714285714	-0.6	-0.6	0.371428571428571	0.714285714285714	-0.6	0.0285714285714286	0.0285714285714286	0.257142857142857	0.0857142857142857	-0.257142857142857	0.542857142857143	-0.142857142857143	-0.771428571428571	0.2	-0.6	-0.6	-0.428571428571429	-0.0285714285714286	-0.428571428571429	-0.428571428571429	0.657142857142857	-0.0857142857142857	-0.771428571428571
Alistipes senegalensis	-0.771428571428571	0.371428571428571	0.714285714285714	-0.771428571428571	-0.657142857142857	-0.6	-0.142857142857143	0.942857142857143	0.714285714285714	-0.2	-0.714285714285714	-0.0285714285714286	0.985610760609162	-0.2	-0.6	0.314285714285714	0.257142857142857	-0.142857142857143	-0.314285714285714	-0.485714285714286	-0.257142857142857	0.0857142857142857	0.6	-0.142857142857143	-0.6	0.428571428571429	-0.0285714285714286	0.2	0.0857142857142857	0.142857142857143	-0.371428571428571	-0.257142857142857	0.942857142857143	0.942857142857143	-0.542857142857143	0.828571428571429	-0.0857142857142857	0.428571428571429	-0.828571428571429	-0.257142857142857	0.771428571428571	-0.314285714285714	-0.314285714285714	0.485714285714286	-0.142857142857143	0.771428571428571	-0.714285714285714	0.371428571428571	-0.6	-0.0285714285714286
Slackia isoflavoniconvertens	-0.392792202424786	-0.392792202424786	0.654653670707977	-0.130930734141595	-0.392792202424786	0.130930734141595	-0.392792202424786	0.654653670707977	0.654653670707977	0.392792202424786	-0.130930734141595	0.392792202424786	0.664211164155072	-0.392792202424786	-0.654653670707977	0.654653670707977	0.654653670707977	0.130930734141595	0.130930734141595	-0.654653670707977	-0.392792202424786	0.392792202424786	0.392792202424786	-0.392792202424786	-0.130930734141595	0.392792202424786	0.392792202424786	-0.130930734141595	0.392792202424786	-0.654653670707977	-0.130930734141595	0.130930734141595	0.654653670707977	0.654653670707977	-0.654653670707977	0.654653670707977	0.130930734141595	0.392792202424786	-0.654653670707977	0.130930734141595	0.654653670707977	-0.392792202424786	-0.392792202424786	0.654653670707977	-0.130930734141595	0.654653670707977	-0.654653670707977	-0.392792202424786	-0.654653670707977	0.392792202424786
[Ruminococcus] lactaris	0.485714285714286	-0.142857142857143	0.0857142857142857	0.2	-0.0857142857142857	-0.2	0.257142857142857	-0.371428571428571	-0.257142857142857	-0.0285714285714286	0.0857142857142857	-0.0857142857142857	-0.405839724956714	0.0857142857142857	0.314285714285714	0.142857142857143	0.371428571428571	0.428571428571429	0.257142857142857	0.371428571428571	0.371428571428571	-0.314285714285714	0.2	0.257142857142857	-0.0285714285714286	-0.142857142857143	-0.0857142857142857	-0.314285714285714	-0.314285714285714	0.0857142857142857	0.2	-0.0285714285714286	-0.371428571428571	-0.371428571428571	0.314285714285714	-0.428571428571429	-0.314285714285714	-0.542857142857143	-0.0857142857142857	0.371428571428571	-0.142857142857143	0.6	0.6	0.257142857142857	0.771428571428571	-0.2	0.257142857142857	-0.142857142857143	0.657142857142857	-0.0857142857142857
