id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
Alistipes shahii	0.714285714285714	-0.6	0.0857142857142857	-0.771428571428571	0.885714285714286	-0.257142857142857	0.782690898130805	-0.142857142857143	-0.371428571428571	0.542857142857143	0.314285714285714	0.257142857142857	-0.714285714285714	-0.828571428571429	0.0285714285714286	0.771428571428571	-0.371428571428571	-0.257142857142857	0.2	0.521793932087204	0.6	-0.771428571428571	0.771428571428571	-0.371428571428571	-0.657142857142857	0.771428571428571	-0.6	0.828571428571429	0.428571428571429	-0.257142857142857	-0.485714285714286	0.637748139217693	0.428571428571429	-0.257142857142857	-0.942857142857143	0.714285714285714	-0.257142857142857	-0.542857142857143	-0.428571428571429	0.6	0.6	-0.318874069608847	0.771428571428571	-0.771428571428571	-0.885714285714286	-0.942857142857143	0.314285714285714	-0.0857142857142857	-0.542857142857143	0.2
Blautia obeum	0.714285714285714	-0.6	0.0857142857142857	-0.771428571428571	0.885714285714286	-0.257142857142857	0.782690898130805	-0.142857142857143	-0.371428571428571	0.542857142857143	0.314285714285714	0.257142857142857	-0.714285714285714	-0.828571428571429	0.0285714285714286	0.771428571428571	-0.371428571428571	-0.257142857142857	0.2	0.521793932087204	0.6	-0.771428571428571	0.771428571428571	-0.371428571428571	-0.657142857142857	0.771428571428571	-0.6	0.828571428571429	0.428571428571429	-0.257142857142857	-0.485714285714286	0.637748139217693	0.428571428571429	-0.257142857142857	-0.942857142857143	0.714285714285714	-0.257142857142857	-0.542857142857143	-0.428571428571429	0.6	0.6	-0.318874069608847	0.771428571428571	-0.771428571428571	-0.885714285714286	-0.942857142857143	0.314285714285714	-0.0857142857142857	-0.542857142857143	0.2
Barnesiella intestinihominis	0.542857142857143	-0.428571428571429	-0.771428571428571	0.0857142857142857	0.0285714285714286	0.257142857142857	0.0869656553478673	-0.657142857142857	0.485714285714286	0.371428571428571	0.142857142857143	0.771428571428571	-0.542857142857143	-0.314285714285714	0.885714285714286	0.257142857142857	-0.542857142857143	0.6	-0.314285714285714	0.347862621391469	0.771428571428571	0.0857142857142857	-0.0857142857142857	0.485714285714286	-0.485714285714286	-0.0857142857142857	0.257142857142857	-0.0285714285714286	0.6	-0.771428571428571	0.371428571428571	0.811679449913428	-0.0857142857142857	-0.771428571428571	-0.0857142857142857	0.2	0.6	0.314285714285714	0.428571428571429	0.0857142857142857	0.0857142857142857	-0.144942758913112	0.257142857142857	-0.6	-0.371428571428571	-0.0857142857142857	-0.542857142857143	-0.942857142857143	-0.714285714285714	-0.657142857142857
Coprococcus comes	0.771428571428571	-0.485714285714286	0.0285714285714286	-0.714285714285714	0.942857142857143	-0.485714285714286	0.927633657043918	-0.0857142857142857	-0.542857142857143	0.428571428571429	0.0285714285714286	0.2	-0.542857142857143	-0.657142857142857	-0.0857142857142857	0.885714285714286	-0.314285714285714	-0.485714285714286	0.0285714285714286	0.695725242782938	0.542857142857143	-0.828571428571429	0.714285714285714	-0.428571428571429	-0.485714285714286	0.885714285714286	-0.771428571428571	0.771428571428571	0.371428571428571	-0.0857142857142857	-0.6	0.637748139217693	0.657142857142857	-0.0857142857142857	-1	0.885714285714286	-0.485714285714286	-0.371428571428571	-0.6	0.542857142857143	0.657142857142857	-0.463816828521959	0.885714285714286	-0.828571428571429	-0.771428571428571	-1	0.2	-0.0285714285714286	-0.428571428571429	0.428571428571429
Ruminococcus sp. AM22-13	0.885714285714286	-0.428571428571429	-0.257142857142857	-0.6	0.885714285714286	-0.542857142857143	0.927633657043918	-0.2	-0.485714285714286	0.371428571428571	-0.142857142857143	0.314285714285714	-0.485714285714286	-0.542857142857143	0.0857142857142857	0.942857142857143	-0.428571428571429	-0.428571428571429	-0.2	0.811679449913428	0.657142857142857	-0.771428571428571	0.542857142857143	-0.314285714285714	-0.428571428571429	0.828571428571429	-0.714285714285714	0.6	0.428571428571429	-0.142857142857143	-0.542857142857143	0.782690898130805	0.714285714285714	-0.142857142857143	-0.942857142857143	0.942857142857143	-0.428571428571429	-0.0857142857142857	-0.542857142857143	0.428571428571429	0.6	-0.550782483869826	0.942857142857143	-0.942857142857143	-0.714285714285714	-0.942857142857143	-0.0857142857142857	-0.257142857142857	-0.485714285714286	0.371428571428571
Clostridiales bacterium	0.542857142857143	-0.314285714285714	0.0285714285714286	-0.2	0.714285714285714	-0.6	0.927633657043918	-0.0285714285714286	-0.542857142857143	0.2	-0.371428571428571	0.257142857142857	-0.2	-0.142857142857143	-0.2	0.714285714285714	0.0857142857142857	-0.657142857142857	-0.142857142857143	0.84066800169605	0.257142857142857	-0.542857142857143	0.428571428571429	-0.142857142857143	-0.0857142857142857	0.771428571428571	-0.885714285714286	0.542857142857143	0.257142857142857	0.0285714285714286	-0.371428571428571	0.492805380304581	0.771428571428571	0.0285714285714286	-0.771428571428571	0.942857142857143	-0.657142857142857	-0.0857142857142857	-0.542857142857143	0.371428571428571	0.714285714285714	-0.637748139217693	0.714285714285714	-0.657142857142857	-0.257142857142857	-0.771428571428571	0.0857142857142857	0.0285714285714286	-0.142857142857143	0.542857142857143
Blautia faecis	0.542857142857143	-0.371428571428571	-0.542857142857143	-0.142857142857143	0.371428571428571	-0.0285714285714286	0.231908414260979	-0.314285714285714	0.142857142857143	0.2	0.371428571428571	0.657142857142857	-0.542857142857143	-0.314285714285714	0.6	0.314285714285714	-0.428571428571429	0.314285714285714	0.0285714285714286	0.289885517826224	0.657142857142857	-0.257142857142857	-0.0857142857142857	0.485714285714286	-0.371428571428571	-0.0285714285714286	-0.0857142857142857	0.0857142857142857	0.371428571428571	-0.771428571428571	0.2	0.811679449913428	-0.142857142857143	-0.771428571428571	-0.314285714285714	0.314285714285714	0.314285714285714	0.2	0.428571428571429	-0.0285714285714286	0.0857142857142857	-0.521793932087204	0.314285714285714	-0.714285714285714	-0.428571428571429	-0.314285714285714	-0.257142857142857	-0.942857142857143	-0.542857142857143	-0.485714285714286
Bacteroides finegoldii	-0.314285714285714	0.314285714285714	0.142857142857143	-0.314285714285714	-0.314285714285714	0.314285714285714	-0.637748139217693	0.2	0.142857142857143	-0.142857142857143	0.371428571428571	-0.542857142857143	0.142857142857143	-0.142857142857143	-0.0857142857142857	-0.371428571428571	-0.257142857142857	0.314285714285714	0.2	-0.753702346348183	-0.2	0.0857142857142857	-0.0857142857142857	-0.371428571428571	-0.0285714285714286	-0.371428571428571	0.6	-0.257142857142857	-0.314285714285714	0.257142857142857	-0.142857142857143	-0.492805380304581	-0.485714285714286	0.257142857142857	0.371428571428571	-0.714285714285714	0.314285714285714	-0.142857142857143	0.0857142857142857	-0.2	-0.6	0.608759587435071	-0.371428571428571	0.485714285714286	-0.0857142857142857	0.371428571428571	0.0857142857142857	0.257142857142857	0.142857142857143	-0.142857142857143
Ruminococcus sp. AM40-10AC	0.714285714285714	-0.485714285714286	-0.657142857142857	-0.0285714285714286	0.371428571428571	-0.0857142857142857	0.492805380304581	-0.542857142857143	0.142857142857143	0.371428571428571	-0.0285714285714286	0.771428571428571	-0.542857142857143	-0.314285714285714	0.657142857142857	0.542857142857143	-0.428571428571429	0.2	-0.314285714285714	0.666736691000316	0.771428571428571	-0.2	0.0857142857142857	0.371428571428571	-0.428571428571429	0.257142857142857	-0.2	0.2	0.6	-0.657142857142857	0.142857142857143	0.927633657043918	0.257142857142857	-0.657142857142857	-0.428571428571429	0.6	0.2	0.257142857142857	0.142857142857143	0.2	0.371428571428571	-0.463816828521959	0.542857142857143	-0.828571428571429	-0.428571428571429	-0.428571428571429	-0.428571428571429	-0.828571428571429	-0.657142857142857	-0.314285714285714
Agathobaculum butyriciproducens	-0.0285714285714286	-0.0857142857142857	0.257142857142857	-0.6	0.142857142857143	0.257142857142857	-0.260896966043602	0.142857142857143	0.0285714285714286	0.142857142857143	0.714285714285714	-0.257142857142857	-0.314285714285714	-0.542857142857143	-0.0285714285714286	-0.0857142857142857	-0.314285714285714	0.257142857142857	0.485714285714286	-0.521793932087204	0.0857142857142857	-0.257142857142857	0.257142857142857	-0.314285714285714	-0.371428571428571	-0.0857142857142857	0.257142857142857	0.2	-0.0857142857142857	-0.0857142857142857	-0.2	-0.11595420713049	-0.428571428571429	-0.0857142857142857	-0.0857142857142857	-0.371428571428571	0.257142857142857	-0.485714285714286	0.0857142857142857	0.0857142857142857	-0.257142857142857	0.318874069608847	-0.0857142857142857	0.0857142857142857	-0.485714285714286	-0.0857142857142857	0.371428571428571	0.0857142857142857	-0.142857142857143	-0.2
Alistipes communis	0.885714285714286	-0.6	-0.428571428571429	-0.6	0.714285714285714	-0.142857142857143	0.637748139217693	-0.428571428571429	-0.0857142857142857	0.542857142857143	0.257142857142857	0.542857142857143	-0.771428571428571	-0.771428571428571	0.485714285714286	0.771428571428571	-0.657142857142857	0.0857142857142857	-0.0857142857142857	0.579771035652448	0.885714285714286	-0.6	0.485714285714286	-0.0857142857142857	-0.714285714285714	0.542857142857143	-0.314285714285714	0.542857142857143	0.6	-0.542857142857143	-0.257142857142857	0.927633657043918	0.314285714285714	-0.542857142857143	-0.771428571428571	0.657142857142857	0.0857142857142857	-0.142857142857143	-0.142857142857143	0.428571428571429	0.428571428571429	-0.347862621391469	0.771428571428571	-0.942857142857143	-0.885714285714286	-0.771428571428571	-0.142857142857143	-0.6	-0.771428571428571	-0.142857142857143
[Ruminococcus] torques	-0.657142857142857	0.428571428571429	0.0857142857142857	0.771428571428571	-0.828571428571429	0.257142857142857	-0.521793932087204	0.0285714285714286	0.314285714285714	-0.314285714285714	-0.542857142857143	-0.257142857142857	0.657142857142857	0.714285714285714	-0.142857142857143	-0.6	0.485714285714286	0.0857142857142857	-0.314285714285714	-0.260896966043602	-0.6	0.771428571428571	-0.428571428571429	0.142857142857143	0.542857142857143	-0.428571428571429	0.428571428571429	-0.542857142857143	-0.257142857142857	0.428571428571429	0.371428571428571	-0.666736691000316	-0.0857142857142857	0.428571428571429	0.771428571428571	-0.485714285714286	0.0857142857142857	0.314285714285714	0.0857142857142857	-0.257142857142857	-0.257142857142857	0.463816828521959	-0.6	0.771428571428571	0.828571428571429	0.771428571428571	-0.2	0.428571428571429	0.485714285714286	0.0285714285714286
Odoribacter splanchnicus	-0.0285714285714286	-0.0857142857142857	0.257142857142857	-0.6	0.142857142857143	0.257142857142857	-0.260896966043602	0.142857142857143	0.0285714285714286	0.142857142857143	0.714285714285714	-0.257142857142857	-0.314285714285714	-0.542857142857143	-0.0285714285714286	-0.0857142857142857	-0.314285714285714	0.257142857142857	0.485714285714286	-0.521793932087204	0.0857142857142857	-0.257142857142857	0.257142857142857	-0.314285714285714	-0.371428571428571	-0.0857142857142857	0.257142857142857	0.2	-0.0857142857142857	-0.0857142857142857	-0.2	-0.11595420713049	-0.428571428571429	-0.0857142857142857	-0.0857142857142857	-0.371428571428571	0.257142857142857	-0.485714285714286	0.0857142857142857	0.0857142857142857	-0.257142857142857	0.318874069608847	-0.0857142857142857	0.0857142857142857	-0.485714285714286	-0.0857142857142857	0.371428571428571	0.0857142857142857	-0.142857142857143	-0.2
Bacteroides sp. M10	-0.428571428571429	0.371428571428571	-0.314285714285714	0.314285714285714	-0.771428571428571	0.542857142857143	-0.927633657043918	-0.0857142857142857	0.6	-0.257142857142857	0.2	-0.142857142857143	0.257142857142857	0.257142857142857	0.371428571428571	-0.657142857142857	-0.2	0.714285714285714	-0.0857142857142857	-0.724713794565561	-0.142857142857143	0.6	-0.6	0.257142857142857	0.142857142857143	-0.828571428571429	0.942857142857143	-0.714285714285714	-0.2	-0.0857142857142857	0.428571428571429	-0.347862621391469	-0.714285714285714	-0.0857142857142857	0.828571428571429	-0.885714285714286	0.714285714285714	0.371428571428571	0.6	-0.485714285714286	-0.771428571428571	0.550782483869826	-0.657142857142857	0.542857142857143	0.314285714285714	0.828571428571429	-0.371428571428571	-0.257142857142857	0.0857142857142857	-0.6
Firmicutes bacterium OM04-13BH	0.314285714285714	-0.0857142857142857	0.257142857142857	-0.257142857142857	0.485714285714286	-0.542857142857143	0.753702346348183	0.0857142857142857	-0.6	0.142857142857143	-0.6	-0.2	0.0857142857142857	-0.0857142857142857	-0.485714285714286	0.6	0.142857142857143	-0.771428571428571	-0.257142857142857	0.637748139217693	-0.0285714285714286	-0.428571428571429	0.542857142857143	-0.6	0.0285714285714286	0.828571428571429	-0.714285714285714	0.485714285714286	0.0857142857142857	0.542857142857143	-0.6	0.0289885517826224	0.885714285714286	0.542857142857143	-0.6	0.714285714285714	-0.771428571428571	-0.2	-0.885714285714286	0.428571428571429	0.6	-0.173931310695735	0.6	-0.257142857142857	-0.142857142857143	-0.6	0.142857142857143	0.6	0.0857142857142857	0.828571428571429
uncultured Solobacterium sp.	0.885714285714286	-0.428571428571429	-0.257142857142857	-0.6	0.885714285714286	-0.542857142857143	0.927633657043918	-0.2	-0.485714285714286	0.371428571428571	-0.142857142857143	0.314285714285714	-0.485714285714286	-0.542857142857143	0.0857142857142857	0.942857142857143	-0.428571428571429	-0.428571428571429	-0.2	0.811679449913428	0.657142857142857	-0.771428571428571	0.542857142857143	-0.314285714285714	-0.428571428571429	0.828571428571429	-0.714285714285714	0.6	0.428571428571429	-0.142857142857143	-0.542857142857143	0.782690898130805	0.714285714285714	-0.142857142857143	-0.942857142857143	0.942857142857143	-0.428571428571429	-0.0857142857142857	-0.542857142857143	0.428571428571429	0.6	-0.550782483869826	0.942857142857143	-0.942857142857143	-0.714285714285714	-0.942857142857143	-0.0857142857142857	-0.257142857142857	-0.485714285714286	0.371428571428571
Ruminococcus bicirculans	-0.173931310695735	0.231908414260979	-0.463816828521959	0.11595420713049	-0.521793932087204	0.463816828521959	-0.779411764705882	-0.144942758913112	0.550782483869826	-0.173931310695735	0.376851173174092	0.0289885517826224	0.0289885517826224	0.0579771035652448	0.521793932087204	-0.463816828521959	-0.405839724956714	0.753702346348183	-0.0289885517826224	-0.617647058823529	0.11595420713049	0.376851173174092	-0.550782483869826	0.318874069608847	-0.0289885517826224	-0.753702346348183	0.84066800169605	-0.608759587435071	-0.0869656553478673	-0.318874069608847	0.376851173174092	-0.0441176470588235	-0.724713794565561	-0.318874069608847	0.608759587435071	-0.724713794565561	0.753702346348183	0.376851173174092	0.666736691000316	-0.463816828521959	-0.724713794565561	0.338235294117647	-0.463816828521959	0.231908414260979	0.0579771035652448	0.608759587435071	-0.405839724956714	-0.550782483869826	-0.11595420713049	-0.695725242782938
Blautia faecicola	0.885714285714286	-0.428571428571429	-0.257142857142857	-0.6	0.885714285714286	-0.542857142857143	0.927633657043918	-0.2	-0.485714285714286	0.371428571428571	-0.142857142857143	0.314285714285714	-0.485714285714286	-0.542857142857143	0.0857142857142857	0.942857142857143	-0.428571428571429	-0.428571428571429	-0.2	0.811679449913428	0.657142857142857	-0.771428571428571	0.542857142857143	-0.314285714285714	-0.428571428571429	0.828571428571429	-0.714285714285714	0.6	0.428571428571429	-0.142857142857143	-0.542857142857143	0.782690898130805	0.714285714285714	-0.142857142857143	-0.942857142857143	0.942857142857143	-0.428571428571429	-0.0857142857142857	-0.542857142857143	0.428571428571429	0.6	-0.550782483869826	0.942857142857143	-0.942857142857143	-0.714285714285714	-0.942857142857143	-0.0857142857142857	-0.257142857142857	-0.485714285714286	0.371428571428571
Bacteroides caecimuris	-0.257142857142857	0.142857142857143	-0.371428571428571	0.2	-0.6	0.6	-0.811679449913428	-0.2	0.657142857142857	-0.0857142857142857	0.428571428571429	0.0857142857142857	-0.0285714285714286	0.0285714285714286	0.542857142857143	-0.542857142857143	-0.314285714285714	0.828571428571429	0.0285714285714286	-0.637748139217693	0.0857142857142857	0.485714285714286	-0.485714285714286	0.371428571428571	-0.0857142857142857	-0.771428571428571	0.885714285714286	-0.542857142857143	-0.0285714285714286	-0.371428571428571	0.485714285714286	-0.0869656553478673	-0.771428571428571	-0.371428571428571	0.657142857142857	-0.771428571428571	0.828571428571429	0.257142857142857	0.714285714285714	-0.371428571428571	-0.657142857142857	0.434828276739336	-0.542857142857143	0.314285714285714	0.0857142857142857	0.657142857142857	-0.314285714285714	-0.485714285714286	-0.142857142857143	-0.771428571428571
