id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
Alistipes shahii	Alistipes shahii	0.156174927113702	0.354164298436231	0.468478134110787	0.072396501457726	0.265702623906705	0.328723032069971	0.957154518950437	0.396501457725947	0.871743440233236	0.871743440233236	0.787172011661807	0.208	0.148089799440353	0.871743440233236	0.208	0.622787172011662	0.957154518950437	0.265702623906705	0.072396501457726	0.871743440233236	0.871743440233236	0.208	0.871743440233236	0.871743440233236	0.871743440233236	0.544093294460641	0.072396501457726	0.957154518950437	0.787172011661807	0.787172011661807	0.787172011661807	0.787172011661807	0.265702623906705	0.110787172011662	0.208	0.265702623906705	0.622787172011662	0.622787172011662	0.396501457725947	0.871743440233236	0.544093294460641	0.072396501457726	0.468478134110787	0.208	0.913131785162326	0.396501457725947	0.328723032069971	0.787172011661807	0.622787172011662	0.265702623906705
Blautia obeum	Blautia obeum	0.658373571260927	0.867990535314472	0.658373571260927	0.784108369602108	0.257369331622575	0.658373571260927	0.424662507561364	0.826848213385815	0.699797968157019	0.826848213385815	0.956529352389841	0.354164298436231	0.955895074292693	0.658373571260927	0.577351787034875	0.0243768916856908	0.956529352389841	0.0835232813732599	0.869880378700103	0.461482840350805	0.956529352389841	0.956529352389841	0.320632582865827	0.17307111024126	0.699797968157019	0.17307111024126	0.617533817425997	0.148089799440353	0.0360575728451593	0.699797968157019	0.320632582865827	0.354164298436231	0.658373571260927	0.499253218114633	0.826848213385815	0.288343233800394	0.124789337440287	0.826848213385815	0.826848213385815	0.320632582865827	0.537900560470205	0.869880378700103	0.461482840350805	0.913131785162326	0.889904653470385	0.956529352389841	0.658373571260927	0.956529352389841	0.148089799440353	0.617533817425997
Barnesiella intestinihominis	Barnesiella intestinihominis	0.468478134110787	0.699797968157019	0.265702623906705	0.208	0.957154518950437	0.265702623906705	0.328723032069971	0.208	0.871743440233236	0.265702623906705	0.265702623906705	0.871743440233236	0.17307111024126	0.704	0.787172011661807	0.265702623906705	0.208	0.156174927113702	0.265702623906705	0.871743440233236	0.622787172011662	0.871743440233236	0.957154518950437	0.871743440233236	0.622787172011662	0.110787172011662	0.544093294460641	0.787172011661807	0.0415626822157435	0.957154518950437	0.704	0.957154518950437	0.957154518950437	0.468478134110787	0.468478134110787	0.265702623906705	0.544093294460641	0.156174927113702	0.265702623906705	0.957154518950437	0.328723032069971	0.265702623906705	0.468478134110787	0.396501457725947	0.227783956715016	0.328723032069971	0.265702623906705	0.208	0.871743440233236	0.072396501457726
Coprococcus comes	Coprococcus comes	0.787172011661807	0.826848213385815	0.0415626822157435	0.208	0.544093294460641	0.544093294460641	0.110787172011662	0.208	0.622787172011662	0.787172011661807	0.328723032069971	0.396501457725947	0.424662507561364	0.787172011661807	0.787172011661807	0.544093294460641	0.622787172011662	0.110787172011662	0.544093294460641	0.871743440233236	0.622787172011662	0.622787172011662	0.704	0.871743440233236	0.208	0.0415626822157435	0.957154518950437	0.957154518950437	0.0188454810495627	0.328723032069971	0.544093294460641	0.957154518950437	0.787172011661807	0.787172011661807	0.156174927113702	0.156174927113702	0.957154518950437	0.265702623906705	0.544093294460641	0.704	0.468478134110787	0.544093294460641	0.787172011661807	0.871743440233236	0.699797968157019	0.110787172011662	0.544093294460641	0.208	0.871743440233236	0.072396501457726
Ruminococcus sp. AM22-13	Ruminococcus sp. AM22-13	0.787172011661807	0.826848213385815	0.0415626822157435	0.208	0.544093294460641	0.544093294460641	0.110787172011662	0.208	0.622787172011662	0.787172011661807	0.328723032069971	0.396501457725947	0.424662507561364	0.787172011661807	0.787172011661807	0.544093294460641	0.622787172011662	0.110787172011662	0.544093294460641	0.871743440233236	0.622787172011662	0.622787172011662	0.704	0.871743440233236	0.208	0.0415626822157435	0.957154518950437	0.957154518950437	0.0188454810495627	0.328723032069971	0.544093294460641	0.957154518950437	0.787172011661807	0.787172011661807	0.156174927113702	0.156174927113702	0.957154518950437	0.265702623906705	0.544093294460641	0.704	0.468478134110787	0.544093294460641	0.787172011661807	0.871743440233236	0.699797968157019	0.110787172011662	0.544093294460641	0.208	0.871743440233236	0.072396501457726
Clostridiales bacterium	Clostridiales bacterium	0.622787172011662	0.288343233800394	0.468478134110787	0.265702623906705	0.871743440233236	0.622787172011662	0.208	0.328723032069971	0.265702623906705	0.156174927113702	0.957154518950437	0.957154518950437	0.913131785162326	0.208	0.544093294460641	0.957154518950437	0.208	0.544093294460641	0.787172011661807	0.0415626822157435	0.110787172011662	0.110787172011662	0.396501457725947	0.787172011661807	0.156174927113702	0.208	0.787172011661807	0.265702623906705	0.468478134110787	0.544093294460641	0.871743440233236	0.072396501457726	0.072396501457726	0.871743440233236	0.265702623906705	0.072396501457726	0.544093294460641	0.208	0.871743440233236	0.396501457725947	0.468478134110787	0.787172011661807	0.787172011661807	0.468478134110787	0.17307111024126	0.544093294460641	0.622787172011662	0.871743440233236	0.704	0.468478134110787
Blautia faecis	Blautia faecis	0.622787172011662	0.199660189460363	0.787172011661807	0.544093294460641	0.622787172011662	0.622787172011662	0.396501457725947	0.468478134110787	0.156174927113702	0.110787172011662	0.957154518950437	0.787172011661807	0.913131785162326	0.208	0.468478134110787	0.544093294460641	0.208	0.265702623906705	0.957154518950437	0.110787172011662	0.0415626822157435	0.156174927113702	0.622787172011662	0.787172011661807	0.265702623906705	0.622787172011662	0.704	0.544093294460641	0.957154518950437	0.704	0.871743440233236	0.208	0.208	0.871743440233236	0.544093294460641	0.396501457725947	0.265702623906705	0.208	0.871743440233236	0.622787172011662	0.544093294460641	0.957154518950437	0.957154518950437	0.328723032069971	0.148089799440353	0.704	0.622787172011662	0.871743440233236	0.957154518950437	0.787172011661807
Bacteroides finegoldii	Bacteroides finegoldii	0.265702623906705	0.537900560470205	0.396501457725947	0.396501457725947	0.328723032069971	0.0415626822157435	0.957154518950437	0.396501457725947	0.704	0.468478134110787	0.328723032069971	0.544093294460641	0.17307111024126	0.622787172011662	0.544093294460641	0.208	0.265702623906705	0.787172011661807	0.208	0.265702623906705	0.396501457725947	0.622787172011662	0.072396501457726	0.072396501457726	0.871743440233236	0.957154518950437	0.208	0.0415626822157435	0.787172011661807	0.957154518950437	0.0188454810495627	0.110787172011662	0.328723032069971	0.072396501457726	0.468478134110787	0.871743440233236	0.208	0.208	0.208	0.072396501457726	0.00480466472303207	0.208	0.072396501457726	0.328723032069971	0.354164298436231	0.156174927113702	0.0415626822157435	0.156174927113702	0.00480466472303207	0.328723032069971
Ruminococcus sp. AM40-10AC	Ruminococcus sp. AM40-10AC	0.265702623906705	0.227783956715016	0.957154518950437	0.396501457725947	0.156174927113702	0.468478134110787	0.468478134110787	0.871743440233236	0.622787172011662	0.871743440233236	0.468478134110787	0.072396501457726	0.354164298436231	0.622787172011662	0.208	0.396501457725947	0.957154518950437	0.0415626822157435	0.208	0.871743440233236	0.871743440233236	0.208	0.871743440233236	0.871743440233236	0.622787172011662	0.787172011661807	0.072396501457726	0.787172011661807	0.544093294460641	0.468478134110787	0.957154518950437	0.957154518950437	0.328723032069971	0.156174927113702	0.622787172011662	0.787172011661807	0.622787172011662	0.396501457725947	0.622787172011662	0.871743440233236	0.704	0.208	0.544093294460641	0.208	0.956529352389841	0.871743440233236	0.468478134110787	0.787172011661807	0.622787172011662	0.787172011661807
Agathobaculum butyriciproducens	Agathobaculum butyriciproducens	0.544093294460641	0.826848213385815	0.957154518950437	0.871743440233236	0.265702623906705	0.787172011661807	0.787172011661807	0.871743440233236	0.396501457725947	0.468478134110787	0.957154518950437	0.396501457725947	0.913131785162326	0.957154518950437	0.468478134110787	0.0188454810495627	0.622787172011662	0.0415626822157435	0.787172011661807	0.871743440233236	0.622787172011662	0.622787172011662	0.468478134110787	0.208	0.871743440233236	0.468478134110787	0.704	0.328723032069971	0.156174927113702	0.957154518950437	0.328723032069971	0.704	0.957154518950437	0.544093294460641	0.787172011661807	0.704	0.0415626822157435	0.544093294460641	0.787172011661807	0.468478134110787	0.704	0.787172011661807	0.544093294460641	0.871743440233236	0.537900560470205	0.704	0.787172011661807	0.871743440233236	0.208	0.871743440233236
Alistipes communis	Alistipes communis	0.208	0.699797968157019	0.871743440233236	0.265702623906705	0.208	0.871743440233236	0.622787172011662	0.328723032069971	0.468478134110787	0.468478134110787	0.957154518950437	0.265702623906705	0.537900560470205	0.265702623906705	0.110787172011662	0.622787172011662	0.544093294460641	0.110787172011662	0.396501457725947	0.156174927113702	0.110787172011662	0.0188454810495627	0.468478134110787	0.957154518950437	0.544093294460641	0.622787172011662	0.622787172011662	0.544093294460641	0.957154518950437	0.787172011661807	0.871743440233236	0.208	0.072396501457726	0.544093294460641	0.544093294460641	0.328723032069971	0.396501457725947	0.265702623906705	0.468478134110787	0.468478134110787	0.871743440233236	0.396501457725947	0.622787172011662	0.957154518950437	0.499253218114633	0.704	0.871743440233236	0.787172011661807	0.787172011661807	0.544093294460641
[Ruminococcus] torques	[Ruminococcus] torques	0.208	0.461482840350805	0.787172011661807	0.468478134110787	0.072396501457726	0.544093294460641	0.544093294460641	0.787172011661807	0.871743440233236	0.957154518950437	0.622787172011662	0.0415626822157435	0.424662507561364	0.957154518950437	0.110787172011662	0.328723032069971	0.871743440233236	0.00480466472303207	0.265702623906705	0.871743440233236	0.704	0.110787172011662	0.787172011661807	0.957154518950437	0.704	0.704	0.156174927113702	0.871743440233236	0.396501457725947	0.396501457725947	0.871743440233236	0.787172011661807	0.265702623906705	0.208	0.787172011661807	0.871743440233236	0.468478134110787	0.328723032069971	0.544093294460641	0.787172011661807	0.787172011661807	0.265702623906705	0.468478134110787	0.396501457725947	0.913131785162326	0.957154518950437	0.544093294460641	0.871743440233236	0.544093294460641	0.871743440233236
Odoribacter splanchnicus	Odoribacter splanchnicus	0.156174927113702	0.257369331622575	0.544093294460641	0.622787172011662	0.0188454810495627	0.328723032069971	0.328723032069971	0.871743440233236	0.622787172011662	0.622787172011662	0.787172011661807	0.00480466472303207	0.320632582865827	0.871743440233236	0.072396501457726	0.396501457725947	0.704	0.0188454810495627	0.208	0.871743440233236	0.871743440233236	0.208	0.871743440233236	0.871743440233236	0.396501457725947	0.468478134110787	0.072396501457726	0.704	0.265702623906705	0.156174927113702	0.787172011661807	0.957154518950437	0.468478134110787	0.110787172011662	0.871743440233236	0.787172011661807	0.622787172011662	0.622787172011662	0.396501457725947	0.871743440233236	0.544093294460641	0.208	0.265702623906705	0.208	0.658373571260927	0.871743440233236	0.328723032069971	0.957154518950437	0.396501457725947	0.957154518950437
Bacteroides sp. M10	Bacteroides sp. M10	0.622787172011662	0.199660189460363	0.787172011661807	0.544093294460641	0.622787172011662	0.622787172011662	0.396501457725947	0.468478134110787	0.156174927113702	0.110787172011662	0.957154518950437	0.787172011661807	0.913131785162326	0.208	0.468478134110787	0.544093294460641	0.208	0.265702623906705	0.957154518950437	0.110787172011662	0.0415626822157435	0.156174927113702	0.622787172011662	0.787172011661807	0.265702623906705	0.622787172011662	0.704	0.544093294460641	0.957154518950437	0.704	0.871743440233236	0.208	0.208	0.871743440233236	0.544093294460641	0.396501457725947	0.265702623906705	0.208	0.871743440233236	0.622787172011662	0.544093294460641	0.957154518950437	0.957154518950437	0.328723032069971	0.148089799440353	0.704	0.622787172011662	0.871743440233236	0.957154518950437	0.787172011661807
Firmicutes bacterium OM04-13BH	Firmicutes bacterium OM04-13BH	0.468478134110787	0.658373571260927	0.544093294460641	0.871743440233236	0.156174927113702	0.871743440233236	0.396501457725947	0.871743440233236	0.957154518950437	0.704	0.468478134110787	0.110787172011662	0.826848213385815	0.871743440233236	0.265702623906705	0.208	0.622787172011662	0	0.622787172011662	0.957154518950437	0.622787172011662	0.208	0.871743440233236	0.871743440233236	0.622787172011662	0.396501457725947	0.396501457725947	0.787172011661807	0.156174927113702	0.468478134110787	0.957154518950437	0.871743440233236	0.396501457725947	0.468478134110787	0.957154518950437	0.787172011661807	0.396501457725947	0.208	0.871743440233236	0.871743440233236	0.957154518950437	0.622787172011662	0.704	0.704	0.658373571260927	0.787172011661807	0.871743440233236	0.622787172011662	0.622787172011662	0.704
uncultured Solobacterium sp.	uncultured Solobacterium sp.	0.871743440233236	0.577351787034875	0.396501457725947	0.787172011661807	0.871743440233236	0.208	0.871743440233236	0.704	0.957154518950437	0.265702623906705	0.328723032069971	0.704	0.461482840350805	0.468478134110787	0.704	0.871743440233236	0.156174927113702	0.265702623906705	0.622787172011662	0.156174927113702	0.110787172011662	0.110787172011662	0.110787172011662	0.328723032069971	0.957154518950437	0.871743440233236	0.622787172011662	0.156174927113702	0.704	0.787172011661807	0.208	0.072396501457726	0.072396501457726	0.468478134110787	0.704	0.787172011661807	0.871743440233236	0.0188454810495627	0.544093294460641	0.110787172011662	0.072396501457726	0.622787172011662	0.396501457725947	0.468478134110787	0.199660189460363	0.328723032069971	0.208	0.265702623906705	0.265702623906705	0.468478134110787
Ruminococcus bicirculans	Ruminococcus bicirculans	0.957154518950437	0.148089799440353	0.704	0.622787172011662	0.957154518950437	0.328723032069971	0.328723032069971	0.622787172011662	0.208	0.0415626822157435	0.787172011661807	0.871743440233236	0.658373571260927	0.265702623906705	0.787172011661807	0.787172011661807	0.072396501457726	0.468478134110787	0.787172011661807	0.072396501457726	0.072396501457726	0.208	0.468478134110787	0.871743440233236	0.208	0.468478134110787	0.468478134110787	0.328723032069971	0.787172011661807	0.468478134110787	0.787172011661807	0.110787172011662	0.156174927113702	0.544093294460641	0.468478134110787	0.265702623906705	0.468478134110787	0.110787172011662	0.787172011661807	0.468478134110787	0.265702623906705	0.787172011661807	0.544093294460641	0.208	0.0498575851013404	0.787172011661807	0.328723032069971	0.871743440233236	0.622787172011662	0.871743440233236
Blautia faecicola	Blautia faecicola	0.544093294460641	0.658373571260927	0.00480466472303207	0.072396501457726	0.787172011661807	0.468478134110787	0.0415626822157435	0.072396501457726	0.328723032069971	0.957154518950437	0.265702623906705	0.544093294460641	0.320632582865827	0.622787172011662	0.957154518950437	0.871743440233236	0.787172011661807	0.328723032069971	0.396501457725947	0.704	0.871743440233236	0.871743440233236	0.622787172011662	0.622787172011662	0.072396501457726	0.0188454810495627	0.871743440233236	0.957154518950437	0.0415626822157435	0.265702623906705	0.328723032069971	0.957154518950437	0.957154518950437	0.622787172011662	0.0415626822157435	0.072396501457726	0.622787172011662	0.396501457725947	0.396501457725947	0.622787172011662	0.396501457725947	0.396501457725947	0.622787172011662	0.957154518950437	0.913131785162326	0.0188454810495627	0.468478134110787	0.110787172011662	0.622787172011662	0.0188454810495627
Bacteroides caecimuris	Bacteroides caecimuris	0.110787172011662	0.784108369602108	0.957154518950437	0.208	0.156174927113702	0.704	0.544093294460641	0.208	0.622787172011662	0.787172011661807	0.704	0.208	0.354164298436231	0.110787172011662	0.0415626822157435	0.957154518950437	0.871743440233236	0.265702623906705	0.265702623906705	0.072396501457726	0.072396501457726	0.00480466472303207	0.265702623906705	0.871743440233236	0.622787172011662	0.468478134110787	0.544093294460641	0.328723032069971	0.787172011661807	0.544093294460641	0.957154518950437	0.110787172011662	0.0415626822157435	0.468478134110787	0.704	0.265702623906705	0.704	0.468478134110787	0.265702623906705	0.265702623906705	0.957154518950437	0.265702623906705	0.468478134110787	0.871743440233236	0.826848213385815	0.787172011661807	0.704	0.622787172011662	0.871743440233236	0.396501457725947
Blautia luti	Blautia luti	0.787172011661807	0.354164298436231	0.265702623906705	0.622787172011662	0.265702623906705	0.871743440233236	0.072396501457726	0.396501457725947	0.544093294460641	0.957154518950437	0.328723032069971	0.156174927113702	0.956529352389841	0.396501457725947	0.544093294460641	0.208	0.871743440233236	0.0188454810495627	0.871743440233236	0.468478134110787	0.871743440233236	0.622787172011662	0.871743440233236	0.871743440233236	0.208	0.072396501457726	0.396501457725947	0.468478134110787	0.0188454810495627	0.328723032069971	0.957154518950437	0.622787172011662	0.871743440233236	0.544093294460641	0.544093294460641	0.265702623906705	0.622787172011662	0.396501457725947	0.871743440233236	0.871743440233236	0.957154518950437	0.871743440233236	0.787172011661807	0.544093294460641	0.956529352389841	0.468478134110787	0.871743440233236	0.396501457725947	0.622787172011662	0.328723032069971
Bacteroides acidifaciens	Bacteroides acidifaciens	0.622787172011662	0.288343233800394	0.468478134110787	0.265702623906705	0.871743440233236	0.622787172011662	0.208	0.328723032069971	0.265702623906705	0.156174927113702	0.957154518950437	0.957154518950437	0.913131785162326	0.208	0.544093294460641	0.957154518950437	0.208	0.544093294460641	0.787172011661807	0.0415626822157435	0.110787172011662	0.110787172011662	0.396501457725947	0.787172011661807	0.156174927113702	0.208	0.787172011661807	0.265702623906705	0.468478134110787	0.544093294460641	0.871743440233236	0.072396501457726	0.072396501457726	0.871743440233236	0.265702623906705	0.072396501457726	0.544093294460641	0.208	0.871743440233236	0.396501457725947	0.468478134110787	0.787172011661807	0.787172011661807	0.468478134110787	0.17307111024126	0.544093294460641	0.622787172011662	0.871743440233236	0.704	0.468478134110787
