id	(faecal)Taurine	(faecal)Lithocholic Acid	(faecal)Biliverdin	(faecal)Cholic acid	(faecal)Gentisic acid	(faecal)3-Dehydrocholic acid	(faecal)Bilirubin	(faecal)D-(+)-Proline	(faecal)Indole	(faecal)Deoxycholic Acid	(faecal)Υ-Aminobutyric acid (GABA)	(faecal)L-Tyrosine	(faecal)Inosine	(faecal)Gly-Val	(faecal)Choline	(faecal)D-(+)-Pyroglutamic Acid	(faecal)α-Linolenic Acid	(faecal)L-Glutamic acid	(faecal)Citrulline	(faecal)D-Glucuronic Acid	(faecal)Oleic acid	(faecal)L-Norleucine	(faecal)Xanthine	(faecal)Creatine	(faecal)Ribose	(faecal)Uracil	(faecal)L-(+)-Citrulline	(faecal)citramalate	(faecal)L-Isoleucine	(faecal)Glucose	(faecal)PC(16:0/0:0)	(faecal)α-Muricholic Acid	(faecal)L(+)-Ornithine	(faecal)Thymine	(faecal)(-)-Riboflavin	(faecal)L(-)-Pipecolinic acid	(faecal)4-aminobutyric acid	(faecal)2-Deoxyadenosine	(faecal)N-Acetyltryptophan	(faecal)4-Phenylbutyric acid	(faecal)beta-Hydroxymyristic acid	(faecal)8-Hydroxyquinoline	(faecal)5-Hydroxyindole-3-acetic acid	(faecal)Ethyl myristate	(faecal)3-Phenyllactic acid	(faecal)Oxypurinol	(faecal)N-Acetyl-DL-aspartic acid	(faecal)N-Tigloylglycine	(faecal)N-Acetyl-L-aspartic acid	(faecal)Urocanic acid
Alistipes shahii	-0.142857142857143	0.942857142857143	0.714285714285714	-0.771428571428571	0.6	-0.0857142857142857	0.257142857142857	0.0285714285714286	0.428571428571429	-0.6	-0.485714285714286	-0.828571428571429	-0.542857142857143	-0.142857142857143	0.142857142857143	0.485714285714286	0.257142857142857	0.371428571428571	-0.714285714285714	0.542857142857143	-0.0857142857142857	-0.828571428571429	0.657142857142857	-0.542857142857143	-0.257142857142857	0.542857142857143	-0.0285714285714286	-0.0857142857142857	-0.485714285714286	0.485714285714286	-0.257142857142857	-0.314285714285714	0.0285714285714286	-0.6	0.0857142857142857	0.0285714285714286	0.142857142857143	0.542857142857143	-0.885714285714286	0.257142857142857	-0.142857142857143	0.771428571428571	0.485714285714286	0.6	0.942857142857143	0.714285714285714	0.2	0.371428571428571	0.657142857142857	-0.428571428571429
Blautia obeum	-0.142857142857143	0.942857142857143	0.714285714285714	-0.771428571428571	0.6	-0.0857142857142857	0.257142857142857	0.0285714285714286	0.428571428571429	-0.6	-0.485714285714286	-0.828571428571429	-0.542857142857143	-0.142857142857143	0.142857142857143	0.485714285714286	0.257142857142857	0.371428571428571	-0.714285714285714	0.542857142857143	-0.0857142857142857	-0.828571428571429	0.657142857142857	-0.542857142857143	-0.257142857142857	0.542857142857143	-0.0285714285714286	-0.0857142857142857	-0.485714285714286	0.485714285714286	-0.257142857142857	-0.314285714285714	0.0285714285714286	-0.6	0.0857142857142857	0.0285714285714286	0.142857142857143	0.542857142857143	-0.885714285714286	0.257142857142857	-0.142857142857143	0.771428571428571	0.485714285714286	0.6	0.942857142857143	0.714285714285714	0.2	0.371428571428571	0.657142857142857	-0.428571428571429
Barnesiella intestinihominis	0.714285714285714	0.0857142857142857	0.2	0.0857142857142857	0.771428571428571	-0.942857142857143	-0.6	-0.828571428571429	0.6	0.257142857142857	-0.314285714285714	0.0285714285714286	-0.714285714285714	0.371428571428571	0.657142857142857	-0.371428571428571	0.771428571428571	-0.142857142857143	-0.542857142857143	-0.314285714285714	0.0857142857142857	0.0285714285714286	0.485714285714286	0.314285714285714	0.6	0.371428571428571	0.142857142857143	-0.257142857142857	-0.657142857142857	-0.371428571428571	0.6	0.542857142857143	-0.828571428571429	-0.771428571428571	0.257142857142857	-0.828571428571429	-0.0285714285714286	0.371428571428571	-0.0285714285714286	-0.6	-1	-0.0857142857142857	0.314285714285714	0.0857142857142857	0.0857142857142857	0.542857142857143	-0.657142857142857	-0.142857142857143	0.142857142857143	-0.6
Coprococcus comes	-0.0285714285714286	0.885714285714286	0.885714285714286	-0.714285714285714	0.542857142857143	-0.142857142857143	0.142857142857143	-0.0857142857142857	0.542857142857143	-0.371428571428571	-0.314285714285714	-0.942857142857143	-0.6	-0.428571428571429	0.257142857142857	0.257142857142857	0.371428571428571	0.2	-0.542857142857143	0.371428571428571	-0.257142857142857	-0.942857142857143	0.485714285714286	-0.371428571428571	-0.142857142857143	0.428571428571429	0.2	0.2	-0.6	0.257142857142857	-0.0857142857142857	-0.2	0.0857142857142857	-0.657142857142857	-0.2	-0.0857142857142857	0.257142857142857	0.428571428571429	-0.771428571428571	0.0857142857142857	-0.0857142857142857	0.885714285714286	0.657142857142857	0.314285714285714	1	0.542857142857143	0.428571428571429	0.257142857142857	0.828571428571429	-0.542857142857143
Ruminococcus sp. AM22-13	0.257142857142857	0.771428571428571	0.942857142857143	-0.542857142857143	0.657142857142857	-0.428571428571429	-0.142857142857143	-0.371428571428571	0.714285714285714	-0.0857142857142857	-0.2	-0.885714285714286	-0.771428571428571	-0.485714285714286	0.485714285714286	-0.0285714285714286	0.6	-0.0285714285714286	-0.485714285714286	0.0857142857142857	-0.371428571428571	-0.885714285714286	0.428571428571429	-0.0857142857142857	0.142857142857143	0.371428571428571	0.371428571428571	0.314285714285714	-0.771428571428571	-0.0285714285714286	0.2	0.0857142857142857	-0.0857142857142857	-0.828571428571429	-0.314285714285714	-0.371428571428571	0.314285714285714	0.371428571428571	-0.6	-0.2	-0.314285714285714	0.828571428571429	0.771428571428571	0.0857142857142857	0.942857142857143	0.485714285714286	0.371428571428571	0.0857142857142857	0.885714285714286	-0.714285714285714
Clostridiales bacterium	0.257142857142857	0.428571428571429	0.942857142857143	-0.428571428571429	0.257142857142857	-0.257142857142857	-0.0857142857142857	-0.371428571428571	0.6	0.142857142857143	-0.142857142857143	-0.885714285714286	-0.485714285714286	-0.714285714285714	0.485714285714286	-0.314285714285714	0.6	0.0285714285714286	-0.2	0.0857142857142857	-0.2	-0.885714285714286	0.0857142857142857	-0.0857142857142857	0.0857142857142857	0.2	0.485714285714286	0.6	-0.714285714285714	-0.257142857142857	0.371428571428571	-0.0857142857142857	-0.0285714285714286	-0.6	-0.6	-0.371428571428571	0.371428571428571	0.2	-0.314285714285714	-0.371428571428571	-0.0285714285714286	0.771428571428571	0.771428571428571	-0.2	0.771428571428571	0.2	0.542857142857143	0.142857142857143	0.828571428571429	-0.6
Blautia faecis	0.771428571428571	0.2	0.314285714285714	0.0857142857142857	0.657142857142857	-0.828571428571429	-0.657142857142857	-0.657142857142857	0.428571428571429	0.2	-0.314285714285714	-0.142857142857143	-0.6	0.142857142857143	0.828571428571429	-0.314285714285714	0.714285714285714	-0.142857142857143	-0.542857142857143	-0.2	0.0857142857142857	-0.142857142857143	0.371428571428571	0.2	0.657142857142857	0.2	-0.142857142857143	-0.0285714285714286	-0.6	-0.0857142857142857	0.6	0.257142857142857	-0.6	-0.771428571428571	0.0285714285714286	-0.657142857142857	0.371428571428571	0.2	-0.0857142857142857	-0.6	-0.885714285714286	-0.0285714285714286	0.2	0.2	0.314285714285714	0.542857142857143	-0.485714285714286	0.257142857142857	0.142857142857143	-0.428571428571429
Bacteroides finegoldii	-0.6	0.0285714285714286	-0.714285714285714	0.0857142857142857	-0.2	0.542857142857143	0.371428571428571	0.714285714285714	-0.6	-0.485714285714286	0.2	0.542857142857143	0.428571428571429	0.485714285714286	-0.714285714285714	0.714285714285714	-0.828571428571429	0.0285714285714286	0.142857142857143	0.142857142857143	-0.0857142857142857	0.542857142857143	0.0285714285714286	-0.142857142857143	-0.371428571428571	-0.142857142857143	-0.485714285714286	-0.542857142857143	0.771428571428571	0.6	-0.771428571428571	-0.0857142857142857	0.428571428571429	0.6	0.542857142857143	0.714285714285714	-0.314285714285714	-0.142857142857143	-0.0857142857142857	0.771428571428571	0.314285714285714	-0.371428571428571	-0.657142857142857	0.371428571428571	-0.371428571428571	-0.142857142857143	-0.142857142857143	-0.0857142857142857	-0.542857142857143	0.6
Ruminococcus sp. AM40-10AC	0.771428571428571	0.257142857142857	0.6	-0.0857142857142857	0.771428571428571	-0.942857142857143	-0.6	-0.885714285714286	0.771428571428571	0.314285714285714	-0.314285714285714	-0.371428571428571	-0.828571428571429	-0.0285714285714286	0.828571428571429	-0.485714285714286	0.942857142857143	-0.142857142857143	-0.542857142857143	-0.257142857142857	-0.0285714285714286	-0.371428571428571	0.428571428571429	0.257142857142857	0.6	0.371428571428571	0.314285714285714	0.0857142857142857	-0.885714285714286	-0.428571428571429	0.714285714285714	0.428571428571429	-0.714285714285714	-0.942857142857143	-0.0857142857142857	-0.885714285714286	0.2	0.371428571428571	-0.142857142857143	-0.714285714285714	-0.885714285714286	0.257142857142857	0.6	-0.0285714285714286	0.428571428571429	0.542857142857143	-0.314285714285714	-0.0285714285714286	0.485714285714286	-0.771428571428571
Agathobaculum butyriciproducens	-0.542857142857143	0.428571428571429	-0.371428571428571	-0.257142857142857	0.0857142857142857	0.428571428571429	0.428571428571429	0.657142857142857	-0.428571428571429	-0.771428571428571	-0.2	0.142857142857143	0.2	0.485714285714286	-0.485714285714286	0.885714285714286	-0.6	0.314285714285714	-0.314285714285714	0.485714285714286	0.0857142857142857	0.142857142857143	0.371428571428571	-0.485714285714286	-0.428571428571429	0.142857142857143	-0.657142857142857	-0.6	0.485714285714286	0.885714285714286	-0.771428571428571	-0.371428571428571	0.314285714285714	0.257142857142857	0.6	0.657142857142857	-0.142857142857143	0.142857142857143	-0.485714285714286	0.771428571428571	0.142857142857143	-0.0857142857142857	-0.485714285714286	0.771428571428571	0.0857142857142857	0.314285714285714	-0.2	0.314285714285714	-0.314285714285714	0.428571428571429
Alistipes communis	0.314285714285714	0.771428571428571	0.657142857142857	-0.485714285714286	0.885714285714286	-0.6	-0.2	-0.428571428571429	0.657142857142857	-0.257142857142857	-0.428571428571429	-0.6	-0.828571428571429	0.0285714285714286	0.485714285714286	0.142857142857143	0.6	0.0857142857142857	-0.771428571428571	0.142857142857143	-0.142857142857143	-0.6	0.714285714285714	-0.142857142857143	0.2	0.542857142857143	0.0857142857142857	-0.142857142857143	-0.714285714285714	0.142857142857143	0.142857142857143	0.142857142857143	-0.371428571428571	-0.885714285714286	0.142857142857143	-0.428571428571429	0.142857142857143	0.542857142857143	-0.657142857142857	-0.142857142857143	-0.657142857142857	0.542857142857143	0.542857142857143	0.428571428571429	0.771428571428571	0.771428571428571	-0.142857142857143	0.142857142857143	0.6	-0.657142857142857
[Ruminococcus] torques	-0.142857142857143	-0.771428571428571	-0.485714285714286	0.428571428571429	-0.6	0.257142857142857	0.0857142857142857	0.0285714285714286	-0.257142857142857	0.428571428571429	0.371428571428571	0.542857142857143	0.485714285714286	0.0285714285714286	-0.371428571428571	-0.371428571428571	-0.257142857142857	-0.142857142857143	0.657142857142857	-0.314285714285714	0.0857142857142857	0.542857142857143	-0.542857142857143	0.314285714285714	-0.0857142857142857	-0.314285714285714	0.314285714285714	0.0857142857142857	0.371428571428571	-0.542857142857143	0.0857142857142857	0.2	0.0285714285714286	0.6	-0.0857142857142857	0.0285714285714286	-0.371428571428571	-0.314285714285714	0.657142857142857	-0.0857142857142857	0.371428571428571	-0.428571428571429	-0.2	-0.6	-0.771428571428571	-0.657142857142857	0.0285714285714286	-0.485714285714286	-0.371428571428571	0.257142857142857
Odoribacter splanchnicus	-0.542857142857143	0.428571428571429	-0.371428571428571	-0.257142857142857	0.0857142857142857	0.428571428571429	0.428571428571429	0.657142857142857	-0.428571428571429	-0.771428571428571	-0.2	0.142857142857143	0.2	0.485714285714286	-0.485714285714286	0.885714285714286	-0.6	0.314285714285714	-0.314285714285714	0.485714285714286	0.0857142857142857	0.142857142857143	0.371428571428571	-0.485714285714286	-0.428571428571429	0.142857142857143	-0.657142857142857	-0.6	0.485714285714286	0.885714285714286	-0.771428571428571	-0.371428571428571	0.314285714285714	0.257142857142857	0.6	0.657142857142857	-0.142857142857143	0.142857142857143	-0.485714285714286	0.771428571428571	0.142857142857143	-0.0857142857142857	-0.485714285714286	0.771428571428571	0.0857142857142857	0.314285714285714	-0.2	0.314285714285714	-0.314285714285714	0.428571428571429
Bacteroides sp. M10	0.0285714285714286	-0.542857142857143	-0.885714285714286	0.6	-0.142857142857143	-0.0285714285714286	-0.2	0.0857142857142857	-0.428571428571429	0.142857142857143	0.257142857142857	0.942857142857143	0.314285714285714	0.657142857142857	-0.257142857142857	0.0285714285714286	-0.371428571428571	-0.257142857142857	0.257142857142857	-0.371428571428571	0.0857142857142857	0.942857142857143	-0.142857142857143	0.371428571428571	0.2	-0.257142857142857	-0.314285714285714	-0.485714285714286	0.542857142857143	-0.0285714285714286	-0.0857142857142857	0.371428571428571	-0.142857142857143	0.428571428571429	0.485714285714286	0.0857142857142857	-0.314285714285714	-0.257142857142857	0.485714285714286	0.0857142857142857	-0.2	-0.828571428571429	-0.657142857142857	-0.0285714285714286	-0.828571428571429	-0.257142857142857	-0.6	-0.314285714285714	-0.771428571428571	0.428571428571429
Firmicutes bacterium OM04-13BH	-0.314285714285714	0.428571428571429	0.714285714285714	-0.542857142857143	-0.0285714285714286	0.257142857142857	0.371428571428571	0.0857142857142857	0.371428571428571	-0.0857142857142857	0.0857142857142857	-0.771428571428571	-0.2	-0.714285714285714	-0.142857142857143	0.0285714285714286	0.0857142857142857	0.0857142857142857	0.0857142857142857	0.2	-0.371428571428571	-0.771428571428571	-0.0285714285714286	-0.2	-0.371428571428571	0.142857142857143	0.6	0.485714285714286	-0.314285714285714	-0.142857142857143	-0.142857142857143	-0.142857142857143	0.371428571428571	-0.142857142857143	-0.485714285714286	0.0857142857142857	0.0285714285714286	0.142857142857143	-0.371428571428571	0.142857142857143	0.485714285714286	0.828571428571429	0.657142857142857	-0.257142857142857	0.6	-0.0857142857142857	0.828571428571429	-0.142857142857143	0.771428571428571	-0.371428571428571
uncultured Solobacterium sp.	0.257142857142857	0.771428571428571	0.942857142857143	-0.542857142857143	0.657142857142857	-0.428571428571429	-0.142857142857143	-0.371428571428571	0.714285714285714	-0.0857142857142857	-0.2	-0.885714285714286	-0.771428571428571	-0.485714285714286	0.485714285714286	-0.0285714285714286	0.6	-0.0285714285714286	-0.485714285714286	0.0857142857142857	-0.371428571428571	-0.885714285714286	0.428571428571429	-0.0857142857142857	0.142857142857143	0.371428571428571	0.371428571428571	0.314285714285714	-0.771428571428571	-0.0285714285714286	0.2	0.0857142857142857	-0.0857142857142857	-0.828571428571429	-0.314285714285714	-0.371428571428571	0.314285714285714	0.371428571428571	-0.6	-0.2	-0.314285714285714	0.828571428571429	0.771428571428571	0.0857142857142857	0.942857142857143	0.485714285714286	0.371428571428571	0.0857142857142857	0.885714285714286	-0.714285714285714
Ruminococcus bicirculans	0.231908414260979	-0.347862621391469	-0.724713794565561	0.550782483869826	0.11595420713049	-0.260896966043602	-0.376851173174092	-0.0579771035652448	-0.289885517826224	0.11595420713049	0.144942758913112	0.811679449913428	0.0869656553478673	0.666736691000316	0	0.0289885517826224	-0.173931310695735	-0.289885517826224	0.0289885517826224	-0.376851173174092	0.0579771035652448	0.811679449913428	0.0289885517826224	0.376851173174092	0.376851173174092	-0.173931310695735	-0.405839724956714	-0.492805380304581	0.347862621391469	0.0579771035652448	0.0289885517826224	0.405839724956714	-0.260896966043602	0.144942758913112	0.492805380304581	-0.0579771035652448	-0.144942758913112	-0.173931310695735	0.347862621391469	-0.0289885517826224	-0.463816828521959	-0.753702346348183	-0.579771035652448	0.11595420713049	-0.608759587435071	-0.0289885517826224	-0.695725242782938	-0.173931310695735	-0.666736691000316	0.289885517826224
Blautia faecicola	0.257142857142857	0.771428571428571	0.942857142857143	-0.542857142857143	0.657142857142857	-0.428571428571429	-0.142857142857143	-0.371428571428571	0.714285714285714	-0.0857142857142857	-0.2	-0.885714285714286	-0.771428571428571	-0.485714285714286	0.485714285714286	-0.0285714285714286	0.6	-0.0285714285714286	-0.485714285714286	0.0857142857142857	-0.371428571428571	-0.885714285714286	0.428571428571429	-0.0857142857142857	0.142857142857143	0.371428571428571	0.371428571428571	0.314285714285714	-0.771428571428571	-0.0285714285714286	0.2	0.0857142857142857	-0.0857142857142857	-0.828571428571429	-0.314285714285714	-0.371428571428571	0.314285714285714	0.371428571428571	-0.6	-0.2	-0.314285714285714	0.828571428571429	0.771428571428571	0.0857142857142857	0.942857142857143	0.485714285714286	0.371428571428571	0.0857142857142857	0.885714285714286	-0.714285714285714
Bacteroides caecimuris	0.142857142857143	-0.371428571428571	-0.771428571428571	0.485714285714286	0.0857142857142857	-0.2	-0.257142857142857	-0.0285714285714286	-0.314285714285714	0.0285714285714286	0.0285714285714286	0.828571428571429	0.142857142857143	0.771428571428571	-0.0857142857142857	0.0857142857142857	-0.2	-0.142857142857143	-0.0285714285714286	-0.257142857142857	0.2	0.828571428571429	0.0857142857142857	0.257142857142857	0.257142857142857	-0.0857142857142857	-0.428571428571429	-0.6	0.371428571428571	0.0857142857142857	-0.0285714285714286	0.314285714285714	-0.314285714285714	0.2	0.6	-0.0285714285714286	-0.257142857142857	-0.0857142857142857	0.314285714285714	0.0285714285714286	-0.428571428571429	-0.771428571428571	-0.6	0.2	-0.657142857142857	0.0285714285714286	-0.771428571428571	-0.142857142857143	-0.714285714285714	0.314285714285714
