id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
Alistipes shahii	0.678321678321678	-0.661997512579737	-0.468531468531469	0.286713286713287	0.587412587412588	0.461538461538462	0.452634365255515	-0.622377622377623	-0.566433566433566	-0.251748251748252	0.468531468531469	-0.615384615384615	-0.691232325235166	-0.524475524475525	-0.524475524475525	0.734265734265734	-0.482517482517483	-0.748251748251748	-0.622377622377623	-0.290718484360414	0.608391608391608	-0.426573426573427	0.65034965034965	0.293706293706294	-0.482517482517483	0.692307692307692	-0.734265734265734	0.643356643356643	-0.440559440559441	0.251748251748252	-0.524475524475525	0.633976453846203	0.651489615554662	0.475524475524476	-0.0629370629370629	-0.566433566433566	-0.601398601398601	0.496503496503497	0.461538461538462	0.608391608391608	-0.363636363636364	-0.54641064530391	-0.433566433566434	-0.699300699300699	-0.500876424861918	0.517482517482518	0.594405594405594	0.258741258741259	-0.657342657342657	0.503496503496504
Blautia obeum	-0.115586867275827	0.273684210526316	0.367776395877632	-0.658494880238045	-0.147110558351053	-0.423818513344699	-0.112478205340193	0.388792189927782	0.280210587335338	0.490368527836842	-0.280210587335338	0.507881689545301	0.10369084554799	-0.185639514109662	0.357268498852557	-0.227671102209963	0.280210587335338	0.507881689545301	0.497373792520226	0.585964912280702	-0.273205322651955	0.108581602592444	-0.140105293667669	-0.168126352401203	0.0770579115172181	-0.0245184263918421	0.308231646068872	-0.112084234934135	0.280210587335338	-0.413310616319624	0.0770579115172181	-0.0771929824561404	-0.131578947368421	-0.511384321886993	-0.672505409604812	0.44483430739485	0.528897483595451	-0.633976453846203	-0.504379057203609	-0.122592131959211	0.588442233404211	0.0982456140350877	0.623468556821128	0.248686896260113	-0.0333333333333333	-0.637479086187895	-0.318739543093948	-0.269702690310263	0.420315881003008	-0.441331675053158
Barnesiella intestinihominis	0.356643356643357	-0.392294822269474	-0.377622377622378	0.503496503496504	0.447552447552448	0.587412587412588	0.410528842906165	-0.426573426573427	-0.293706293706294	-0.041958041958042	0.251748251748252	-0.307692307692308	-0.298247449974564	-0.41958041958042	0	0.552447552447553	-0.335664335664336	-0.496503496503497	-0.363636363636364	-0.164623720059511	0.454545454545455	-0.265734265734266	0.433566433566434	0.314685314685315	-0.426573426573427	0.230769230769231	-0.27972027972028	0.426573426573427	-0.034965034965035	0.0629370629370629	-0.377622377622378	0.549913277645602	0.38528955758609	-0.055944055944056	0.41958041958042	-0.300699300699301	-0.244755244755245	0.741258741258741	0.321678321678322	0.412587412587413	-0.181818181818182	-0.0350263234169173	-0.195804195804196	-0.412587412587413	-0.185639514109662	0.293706293706294	0.0979020979020979	-0.342657342657343	-0.510489510489511	0.475524475524476
Coprococcus comes	-0.300699300699301	0.574431704037444	0.412587412587413	-0.853146853146853	-0.405594405594406	-0.762237762237762	-0.315791417620127	0.566433566433566	0.538461538461539	0.573426573426573	-0.496503496503497	0.692307692307692	0.354388146440364	0.041958041958042	0.426573426573427	-0.237762237762238	0.524475524475525	0.636363636363636	0.622377622377623	0.690018571313271	-0.531468531468532	0.244755244755245	-0.510489510489511	-0.545454545454546	0.447552447552448	-0.20979020979021	0.440559440559441	-0.468531468531469	0.41958041958042	-0.48951048951049	0.433566433566434	-0.430823778028083	-0.329247440119023	-0.41958041958042	-0.902097902097902	0.671328671328671	0.335664335664336	-0.839160839160839	-0.699300699300699	-0.48951048951049	0.664335664335664	0.227671102209963	0.741258741258741	0.503496503496504	0.231173734551654	-0.706293706293706	-0.454545454545455	-0.132867132867133	0.587412587412588	-0.636363636363636
Ruminococcus sp. AM22-13	-0.244755244755245	0.602452762770978	0.244755244755245	-0.797202797202797	-0.433566433566434	-0.79020979020979	-0.315791417620127	0.510489510489511	0.566433566433566	0.517482517482518	-0.608391608391608	0.748251748251748	0.382458494673265	0.0979020979020979	0.538461538461539	-0.20979020979021	0.468531468531469	0.664335664335664	0.510489510489511	0.746060688780339	-0.475524475524476	0.272727272727273	-0.594405594405594	-0.461538461538462	0.475524475524476	-0.237762237762238	0.468531468531469	-0.552447552447553	0.447552447552448	-0.517482517482518	0.461538461538462	-0.360771131194248	-0.301226381385489	-0.475524475524476	-0.818181818181818	0.699300699300699	0.363636363636364	-0.643356643356643	-0.643356643356643	-0.545454545454546	0.636363636363636	0.185639514109662	0.797202797202797	0.447552447552448	0.259194793285188	-0.678321678321678	-0.622377622377623	-0.328671328671329	0.559440559440559	-0.664335664335664
Clostridiales bacterium	0.559440559440559	-0.304729013727181	-0.377622377622378	0.0979020979020979	0.363636363636364	0.223776223776224	0.154386915280951	-0.510489510489511	-0.321678321678322	-0.0769230769230769	0.188811188811189	-0.370629370629371	-0.466669539371965	-0.0769230769230769	-0.48951048951049	0.41958041958042	-0.195804195804196	-0.545454545454546	-0.510489510489511	0.224168469868271	0.230769230769231	-0.104895104895105	0.503496503496504	0.265734265734266	-0.0629370629370629	0.685314685314685	-0.48951048951049	0.531468531468532	-0.454545454545455	0.223776223776224	-0.335664335664336	0.679510674288196	0.739055424096955	0.265734265734266	-0.160839160839161	-0.41958041958042	-0.475524475524476	0.482517482517483	0.335664335664336	0.517482517482518	-0.013986013986014	-0.654992247896354	-0.153846153846154	-0.440559440559441	-0.199650043476429	0.328671328671329	0.20979020979021	0.174825174825175	-0.335664335664336	0.272727272727273
Blautia faecis	-0.405594405594406	0.742558056438647	0.48951048951049	-0.79020979020979	-0.713286713286713	-0.685314685314685	-0.526319029366878	0.601398601398601	0.839160839160839	0.706293706293706	-0.601398601398601	0.776223776223776	0.494739887604865	0.27972027972028	0.629370629370629	-0.321678321678322	0.685314685314685	0.692307692307692	0.706293706293706	0.739055424096955	-0.734265734265734	0.65034965034965	-0.692307692307692	-0.496503496503497	0.601398601398601	-0.580419580419581	0.685314685314685	-0.664335664335664	0.706293706293706	-0.65034965034965	0.734265734265734	-0.420315881003008	-0.490368527836842	-0.678321678321678	-0.594405594405594	0.692307692307692	0.524475524475525	-0.48951048951049	-0.566433566433566	-0.643356643356643	0.65034965034965	0.374781660561015	0.72027972027972	0.678321678321678	0.507881689545301	-0.72027972027972	-0.699300699300699	-0.615384615384615	0.608391608391608	-0.818181818181818
Bacteroides finegoldii	0.468531468531469	-0.563923807012369	-0.447552447552448	0.433566433566434	0.300699300699301	0.370629370629371	0.270177101741664	-0.517482517482518	-0.482517482517483	-0.678321678321678	0.657342657342657	-0.699300699300699	-0.51579264877954	-0.230769230769231	-0.517482517482518	0.433566433566434	-0.706293706293706	-0.503496503496504	-0.594405594405594	-0.875658085422933	0.566433566433566	-0.454545454545455	0.321678321678322	0.041958041958042	-0.461538461538462	0.258741258741259	-0.545454545454546	0.258741258741259	-0.384615384615385	0.475524475524476	-0.258741258741259	0.129597396642594	0.112084234934135	0.734265734265734	0.391608391608392	-0.531468531468532	-0.461538461538462	0.244755244755245	0.608391608391608	0.272727272727273	-0.895104895104895	-0.290718484360414	-0.804195804195804	-0.545454545454546	-0.588442233404211	0.657342657342657	0.748251748251748	0.587412587412588	-0.685314685314685	0.426573426573427
Ruminococcus sp. AM40-10AC	-0.496503496503497	0.725044894730188	0.433566433566434	-0.657342657342657	-0.573426573426573	-0.699300699300699	-0.368423320556815	0.657342657342657	0.741258741258741	0.622377622377623	-0.643356643356643	0.909090909090909	0.582459725832678	0.195804195804196	0.776223776223776	-0.41958041958042	0.594405594405594	0.846153846153846	0.734265734265734	0.721542262388497	-0.615384615384615	0.41958041958042	-0.713286713286713	-0.433566433566434	0.48951048951049	-0.559440559440559	0.727272727272727	-0.671328671328671	0.685314685314685	-0.622377622377623	0.622377622377623	-0.497373792520226	-0.563923807012369	-0.748251748251748	-0.496503496503497	0.832167832167832	0.629370629370629	-0.643356643356643	-0.685314685314685	-0.657342657342657	0.706293706293706	0.497373792520226	0.825174825174825	0.664335664335664	0.434326410369775	-0.797202797202797	-0.769230769230769	-0.545454545454546	0.664335664335664	-0.72027972027972
Agathobaculum butyriciproducens	-0.391608391608392	0.458844836761617	0.447552447552448	-0.664335664335664	-0.41958041958042	-0.468531468531469	-0.400002462318827	0.545454545454546	0.48951048951049	0.447552447552448	-0.321678321678322	0.601398601398601	0.336844178794802	0.0769230769230769	0.524475524475525	-0.538461538461539	0.356643356643357	0.762237762237762	0.643356643356643	0.423818513344699	-0.426573426573427	0.293706293706294	-0.412587412587413	-0.223776223776224	0.230769230769231	-0.391608391608392	0.601398601398601	-0.405594405594406	0.398601398601399	-0.48951048951049	0.300699300699301	-0.367776395877632	-0.486865895495151	-0.601398601398601	-0.454545454545455	0.468531468531469	0.769230769230769	-0.685314685314685	-0.48951048951049	-0.384615384615385	0.454545454545455	0.329247440119023	0.559440559440559	0.482517482517483	0.150613190692744	-0.629370629370629	-0.447552447552448	-0.356643356643357	0.559440559440559	-0.636363636363636
Alistipes communis	0.755244755244755	-0.609458027454361	-0.552447552447553	0.328671328671329	0.566433566433566	0.510489510489511	0.40351125584794	-0.706293706293706	-0.475524475524476	-0.202797202797203	0.496503496503497	-0.538461538461539	-0.719302673468067	-0.454545454545455	-0.426573426573427	0.713286713286713	-0.524475524475525	-0.685314685314685	-0.643356643356643	-0.140105293667669	0.580419580419581	-0.363636363636364	0.664335664335664	0.370629370629371	-0.461538461538462	0.692307692307692	-0.643356643356643	0.671328671328671	-0.391608391608392	0.195804195804196	-0.468531468531469	0.80910807093079	0.679510674288196	0.272727272727273	0.0699300699300699	-0.552447552447553	-0.468531468531469	0.636363636363636	0.559440559440559	0.65034965034965	-0.321678321678322	-0.588442233404211	-0.391608391608392	-0.699300699300699	-0.507881689545301	0.48951048951049	0.454545454545455	0.0769230769230769	-0.699300699300699	0.447552447552448
[Ruminococcus] torques	0.286713286713287	-0.329247440119023	-0.0839160839160839	0.258741258741259	-0.0699300699300699	0.160839160839161	0.217545198804976	-0.265734265734266	-0.223776223776224	-0.342657342657343	0.0699300699300699	-0.510489510489511	-0.235089166450539	-0.027972027972028	-0.41958041958042	0.363636363636364	-0.202797202797203	-0.524475524475525	-0.440559440559441	-0.476357998470075	0.195804195804196	0.13986013986014	0.132867132867133	0.00699300699300699	-0.181818181818182	0.020979020979021	-0.412587412587413	0.048951048951049	-0.0629370629370629	0.356643356643357	-0.020979020979021	0.0350263234169173	0.245184263918421	0.65034965034965	0.230769230769231	-0.27972027972028	-0.440559440559441	0.412587412587413	0.328671328671329	0.125874125874126	-0.461538461538462	-0.199650043476429	-0.482517482517483	-0.293706293706294	-0.115586867275827	0.391608391608392	0.384615384615385	0.188811188811189	-0.356643356643357	0.244755244755245
Odoribacter splanchnicus	0.601398601398601	-0.72854752707188	-0.34965034965035	0.510489510489511	0.48951048951049	0.587412587412588	0.435090397609952	-0.594405594405594	-0.664335664335664	-0.608391608391608	0.706293706293706	-0.839160839160839	-0.673688357589604	-0.34965034965035	-0.657342657342657	0.48951048951049	-0.692307692307692	-0.734265734265734	-0.629370629370629	-0.760071218147106	0.622377622377623	-0.440559440559441	0.643356643356643	0.321678321678322	-0.622377622377623	0.440559440559441	-0.699300699300699	0.587412587412588	-0.482517482517483	0.538461538461539	-0.524475524475525	0.472855366128384	0.395797454611166	0.643356643356643	0.433566433566434	-0.671328671328671	-0.447552447552448	0.482517482517483	0.678321678321678	0.580419580419581	-0.762237762237762	-0.462347469103309	-0.79020979020979	-0.692307692307692	-0.640981718529587	0.629370629370629	0.804195804195804	0.391608391608392	-0.72027972027972	0.594405594405594
Bacteroides sp. M10	0.251748251748252	-0.651489615554662	-0.531468531468532	0.699300699300699	0.580419580419581	0.678321678321678	0.329826591736577	-0.48951048951049	-0.65034965034965	-0.615384615384615	0.524475524475525	-0.552447552447553	-0.38947608173149	-0.27972027972028	-0.251748251748252	0.118881118881119	-0.664335664335664	-0.370629370629371	-0.559440559440559	-0.739055424096955	0.748251748251748	-0.559440559440559	0.48951048951049	0.65034965034965	-0.601398601398601	0.321678321678322	-0.405594405594406	0.461538461538462	-0.538461538461539	0.328671328671329	-0.636363636363636	0.350263234169173	0.199650043476429	0.314685314685315	0.65034965034965	-0.65034965034965	-0.104895104895105	0.517482517482518	0.566433566433566	0.461538461538462	-0.657342657342657	-0.210157940501504	-0.594405594405594	-0.587412587412588	-0.434326410369775	0.636363636363636	0.454545454545455	0.181818181818182	-0.510489510489511	0.559440559440559
Firmicutes bacterium OM04-13BH	-0.461538461538462	0.637479086187895	0.510489510489511	-0.713286713286713	-0.41958041958042	-0.72027972027972	-0.287721069387227	0.65034965034965	0.503496503496504	0.531468531468532	-0.587412587412588	0.678321678321678	0.533336616425103	0.160839160839161	0.412587412587413	-0.377622377622378	0.580419580419581	0.636363636363636	0.657342657342657	0.654992247896354	-0.601398601398601	0.272727272727273	-0.517482517482518	-0.566433566433566	0.482517482517483	-0.293706293706294	0.517482517482518	-0.48951048951049	0.412587412587413	-0.342657342657343	0.384615384615385	-0.539405380620527	-0.325744807777331	-0.370629370629371	-0.706293706293706	0.713286713286713	0.328671328671329	-0.825174825174825	-0.79020979020979	-0.496503496503497	0.706293706293706	0.374781660561015	0.748251748251748	0.608391608391608	0.353765866510865	-0.727272727272727	-0.524475524475525	-0.055944055944056	0.692307692307692	-0.517482517482518
uncultured Solobacterium sp.	-0.272727272727273	0.556918542328985	0.377622377622378	-0.818181818181818	-0.531468531468532	-0.874125874125874	-0.210527611746751	0.608391608391608	0.573426573426573	0.447552447552448	-0.601398601398601	0.72027972027972	0.382458494673265	-0.00699300699300699	0.545454545454546	-0.13986013986014	0.447552447552448	0.664335664335664	0.573426573426573	0.521892218912068	-0.461538461538462	0.265734265734266	-0.699300699300699	-0.608391608391608	0.377622377622378	-0.405594405594406	0.41958041958042	-0.685314685314685	0.601398601398601	-0.496503496503497	0.566433566433566	-0.577934336379136	-0.483363263153459	-0.335664335664336	-0.825174825174825	0.811188811188811	0.342657342657343	-0.804195804195804	-0.685314685314685	-0.671328671328671	0.510489510489511	0.304729013727181	0.713286713286713	0.454545454545455	0.18213688176797	-0.72027972027972	-0.475524475524476	-0.272727272727273	0.524475524475525	-0.678321678321678
Ruminococcus bicirculans	0.19718798825712	-0.253971808930131	-0.457757829882599	0.387333548362199	0.330994123145879	0.605648821075439	-0.0918733650916598	-0.471842686186679	-0.19718798825712	-0.0633818533683599	0.359163835754039	-0.422545689122399	-0.226149821764086	-0.02112728445612	-0.21831527271324	0.288739554233639	-0.19718798825712	-0.471842686186679	-0.394375976514239	-0.194006242932739	0.281697126081599	-0.1056364222806	0.380291120210159	0.309866838689759	-0.0633818533683599	0.274654697929559	-0.176060703801	0.387333548362199	-0.345078979449959	0.0633818533683599	-0.295781982385679	0.465614983038574	0.363320782219493	0.0704242815203999	0.338036551297919	-0.640860961835639	-0.345078979449959	0.760582240420319	0.457757829882599	0.359163835754039	-0.295781982385679	-0.169314539286754	-0.373248692058119	-0.25352741347344	0.0599655659973921	0.563394252163199	0.1408485630408	-0.0563394252163199	-0.401418404666279	0.323951694993839
Blautia faecicola	-0.125874125874126	0.542908012962218	0.153846153846154	-0.811188811188811	-0.342657342657343	-0.741258741258741	-0.312282624091014	0.391608391608392	0.510489510489511	0.524475524475525	-0.503496503496504	0.629370629370629	0.270177101741664	0.048951048951049	0.391608391608392	-0.041958041958042	0.433566433566434	0.503496503496504	0.412587412587413	0.746060688780339	-0.433566433566434	0.20979020979021	-0.48951048951049	-0.517482517482518	0.48951048951049	-0.0769230769230769	0.342657342657343	-0.440559440559441	0.342657342657343	-0.475524475524476	0.412587412587413	-0.26269742562688	-0.16112108771782	-0.356643356643357	-0.923076923076923	0.580419580419581	0.153846153846154	-0.587412587412588	-0.580419580419581	-0.454545454545455	0.594405594405594	0.0735552791755264	0.72027972027972	0.370629370629371	0.217163205184887	-0.566433566433566	-0.503496503496504	-0.188811188811189	0.447552447552448	-0.594405594405594
