id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
(faecal)Oleic acid	-0.485714285714286	-0.542857142857143	0.485714285714286	0.542857142857143	-0.314285714285714	0.714285714285714	-0.202919862478357	-0.2	0.6	0.371428571428571	0.6	0.542857142857143	-0.428571428571429	-0.0857142857142857	0.2	-0.542857142857143	0.6	0.485714285714286	0.6	-0.173931310695735	-0.142857142857143	0.542857142857143	0.142857142857143	0.714285714285714	-0.257142857142857	-0.314285714285714	0.142857142857143	0.314285714285714	0.257142857142857	-0.657142857142857	0.828571428571429	-0.0579771035652448	-0.542857142857143	-0.657142857142857	0.257142857142857	-0.257142857142857	0.485714285714286	-0.6	0.657142857142857	0.314285714285714	0.314285714285714	0.144942758913112	-0.542857142857143	0.314285714285714	0.2	0.257142857142857	0.6	-0.0285714285714286	-0.142857142857143	-0.657142857142857
(faecal)L-Norleucine	-0.657142857142857	0.542857142857143	-0.142857142857143	0.485714285714286	-0.828571428571429	0.428571428571429	-0.985610760609162	0.142857142857143	0.485714285714286	-0.485714285714286	0.142857142857143	-0.257142857142857	0.485714285714286	0.542857142857143	0.142857142857143	-0.828571428571429	0.0857142857142857	0.542857142857143	0.0285714285714286	-0.811679449913428	-0.428571428571429	0.657142857142857	-0.771428571428571	0.371428571428571	0.428571428571429	-0.942857142857143	0.828571428571429	-0.828571428571429	-0.428571428571429	0.0285714285714286	0.485714285714286	-0.550782483869826	-0.771428571428571	0.0285714285714286	0.942857142857143	-0.942857142857143	0.542857142857143	0.428571428571429	0.657142857142857	-0.657142857142857	-0.828571428571429	0.405839724956714	-0.828571428571429	0.714285714285714	0.6	0.942857142857143	-0.257142857142857	-0.142857142857143	0.371428571428571	-0.485714285714286
(faecal)Xanthine	0.6	-0.885714285714286	-0.2	-0.314285714285714	0.257142857142857	0.485714285714286	0.405839724956714	-0.771428571428571	0.428571428571429	0.942857142857143	0.314285714285714	0.657142857142857	-0.942857142857143	-0.942857142857143	0.657142857142857	0.485714285714286	-0.485714285714286	0.485714285714286	-0.0857142857142857	0.463816828521959	0.828571428571429	-0.0857142857142857	0.771428571428571	-0.0857142857142857	-1	0.485714285714286	0.0857142857142857	0.714285714285714	0.885714285714286	-0.6	0.0857142857142857	0.695725242782938	0.2	-0.6	-0.485714285714286	0.371428571428571	0.485714285714286	-0.542857142857143	-0.0857142857142857	0.828571428571429	0.6	0.318874069608847	0.485714285714286	-0.542857142857143	-0.828571428571429	-0.485714285714286	0.0285714285714286	-0.257142857142857	-0.942857142857143	-0.428571428571429
(faecal)Creatine	0.0857142857142857	0.657142857142857	-0.714285714285714	0.2	-0.257142857142857	-0.371428571428571	-0.289885517826224	0.0857142857142857	-0.0857142857142857	-0.6	-0.542857142857143	-0.2	0.6	0.6	0.142857142857143	-0.0285714285714286	-0.314285714285714	-0.0285714285714286	-0.6	-0.0579771035652448	-0.0285714285714286	0.0857142857142857	-0.771428571428571	0.0857142857142857	0.542857142857143	-0.371428571428571	0.257142857142857	-0.828571428571429	-0.314285714285714	0.257142857142857	-0.0857142857142857	0	0.0285714285714286	0.257142857142857	0.371428571428571	-0.142857142857143	-0.0285714285714286	1	0.0857142857142857	-0.714285714285714	-0.6	-0.202919862478357	-0.0285714285714286	-0.0285714285714286	0.371428571428571	0.371428571428571	-0.828571428571429	-0.428571428571429	0.257142857142857	0.0857142857142857
(faecal)Ribose	0.2	0.371428571428571	-0.657142857142857	0.142857142857143	0.0285714285714286	-0.371428571428571	-0.11595420713049	0.0857142857142857	-0.0857142857142857	-0.485714285714286	-0.142857142857143	0.142857142857143	0.257142857142857	0.428571428571429	0.257142857142857	0.0285714285714286	-0.257142857142857	0.0285714285714286	-0.257142857142857	0.0289885517826224	0.142857142857143	-0.0857142857142857	-0.714285714285714	0.428571428571429	0.371428571428571	-0.371428571428571	0.0285714285714286	-0.6	-0.2	-0.2	0.0857142857142857	0.318874069608847	-0.142857142857143	-0.2	0.142857142857143	0.0285714285714286	0.0285714285714286	0.828571428571429	0.371428571428571	-0.657142857142857	-0.428571428571429	-0.579771035652448	0.0285714285714286	-0.314285714285714	0.2	0.142857142857143	-0.6	-0.771428571428571	0.0857142857142857	-0.142857142857143
(faecal)Uracil	0.485714285714286	-0.942857142857143	-0.0857142857142857	-0.0857142857142857	0.142857142857143	0.542857142857143	0.463816828521959	-0.828571428571429	0.485714285714286	1	0.142857142857143	0.714285714285714	-0.885714285714286	-0.828571428571429	0.6	0.428571428571429	-0.257142857142857	0.428571428571429	-0.142857142857143	0.579771035652448	0.714285714285714	0.0857142857142857	0.828571428571429	-0.0285714285714286	-0.942857142857143	0.542857142857143	0.0285714285714286	0.771428571428571	0.942857142857143	-0.542857142857143	0.2	0.608759587435071	0.314285714285714	-0.542857142857143	-0.428571428571429	0.428571428571429	0.428571428571429	-0.6	-0.142857142857143	0.942857142857143	0.771428571428571	0.376851173174092	0.428571428571429	-0.428571428571429	-0.657142857142857	-0.428571428571429	0.0857142857142857	-0.0857142857142857	-0.885714285714286	-0.371428571428571
(faecal)L-(+)-Citrulline	0.485714285714286	-0.142857142857143	-0.485714285714286	0.142857142857143	-0.0285714285714286	-0.142857142857143	0.463816828521959	-0.542857142857143	0.0285714285714286	0.314285714285714	-0.885714285714286	0.2	0.0285714285714286	-0.0285714285714286	0.257142857142857	0.542857142857143	-0.257142857142857	-0.142857142857143	-0.885714285714286	0.753702346348183	0.371428571428571	0.0857142857142857	0.257142857142857	-0.314285714285714	-0.142857142857143	0.542857142857143	-0.0857142857142857	0.0857142857142857	0.485714285714286	0.257142857142857	-0.2	0.318874069608847	0.828571428571429	0.257142857142857	-0.2	0.542857142857143	-0.142857142857143	0.314285714285714	-0.6	0.371428571428571	0.428571428571429	0.173931310695735	0.542857142857143	-0.314285714285714	-0.0857142857142857	-0.2	-0.6	0.0857142857142857	-0.314285714285714	0.314285714285714
(faecal)citramalate	0.0285714285714286	0.542857142857143	0.0285714285714286	-0.0285714285714286	0.371428571428571	-0.885714285714286	0.318874069608847	0.6	-0.771428571428571	-0.657142857142857	-0.485714285714286	-0.371428571428571	0.6	0.6	-0.6	0.2	0.257142857142857	-0.828571428571429	-0.0857142857142857	0.202919862478357	-0.371428571428571	-0.428571428571429	-0.371428571428571	-0.0857142857142857	0.714285714285714	0.142857142857143	-0.657142857142857	-0.257142857142857	-0.542857142857143	0.485714285714286	-0.428571428571429	-0.11595420713049	0.371428571428571	0.485714285714286	-0.2	0.371428571428571	-0.828571428571429	0.485714285714286	-0.314285714285714	-0.485714285714286	-0.0857142857142857	-0.753702346348183	0.2	-0.142857142857143	0.371428571428571	-0.2	-0.0857142857142857	0.0857142857142857	0.6	0.714285714285714
(faecal)L-Isoleucine	-0.771428571428571	0.657142857142857	0.485714285714286	0.0285714285714286	-0.428571428571429	0.0857142857142857	-0.753702346348183	0.657142857142857	-0.0857142857142857	-0.6	0.257142857142857	-0.771428571428571	0.6	0.428571428571429	-0.542857142857143	-0.714285714285714	0.314285714285714	-0.0285714285714286	0.428571428571429	-0.927633657043918	-0.771428571428571	0.2	-0.428571428571429	-0.142857142857143	0.542857142857143	-0.6	0.371428571428571	-0.485714285714286	-0.771428571428571	0.485714285714286	-0.0285714285714286	-0.898645105261295	-0.6	0.485714285714286	0.6	-0.828571428571429	-0.0285714285714286	-0.0285714285714286	0.2	-0.542857142857143	-0.714285714285714	0.318874069608847	-0.714285714285714	0.828571428571429	0.485714285714286	0.6	0.314285714285714	0.485714285714286	0.714285714285714	0.0857142857142857
(faecal)Glucose	-0.142857142857143	-0.0857142857142857	0.6	-0.6	0.371428571428571	0.0285714285714286	-0.0579771035652448	0.428571428571429	-0.257142857142857	0.0285714285714286	0.771428571428571	-0.314285714285714	-0.257142857142857	-0.428571428571429	-0.371428571428571	-0.0857142857142857	0.0285714285714286	-0.0857142857142857	0.771428571428571	-0.463816828521959	-0.142857142857143	-0.428571428571429	0.314285714285714	-0.257142857142857	-0.2	0.0285714285714286	-0.142857142857143	0.371428571428571	-0.257142857142857	-0.0285714285714286	-0.257142857142857	-0.202919862478357	-0.371428571428571	-0.0285714285714286	-0.257142857142857	-0.2	-0.0857142857142857	-0.657142857142857	0.0285714285714286	0.0857142857142857	-0.0857142857142857	0	-0.0857142857142857	0.0857142857142857	-0.371428571428571	-0.257142857142857	0.714285714285714	0.257142857142857	0.0857142857142857	0.0285714285714286
(faecal)PC(16:0/0:0)	0.142857142857143	0.0285714285714286	-0.485714285714286	0.485714285714286	-0.0285714285714286	-0.2	0.11595420713049	-0.142857142857143	0.0857142857142857	-0.2	-0.257142857142857	0.485714285714286	0.0857142857142857	0.428571428571429	0.314285714285714	0.0285714285714286	0.0857142857142857	0.0285714285714286	-0.257142857142857	0.347862621391469	0.142857142857143	0.142857142857143	-0.485714285714286	0.657142857142857	0.257142857142857	-0.2	-0.142857142857143	-0.314285714285714	0.0857142857142857	-0.371428571428571	0.371428571428571	0.405839724956714	0.0285714285714286	-0.371428571428571	0.0857142857142857	0.257142857142857	0.0285714285714286	0.6	0.371428571428571	-0.314285714285714	0.0285714285714286	-0.579771035652448	0.0285714285714286	-0.314285714285714	0.314285714285714	0.0857142857142857	-0.428571428571429	-0.657142857142857	-0.0285714285714286	-0.2
(faecal)α-Muricholic Acid	0.428571428571429	0.257142857142857	-0.942857142857143	0.0857142857142857	-0.257142857142857	-0.0857142857142857	-0.11595420713049	-0.428571428571429	0.2	-0.0857142857142857	-0.6	0.0857142857142857	0.2	0.142857142857143	0.542857142857143	0.257142857142857	-0.657142857142857	0.257142857142857	-0.885714285714286	0.231908414260979	0.428571428571429	0.142857142857143	-0.371428571428571	-0.0857142857142857	0.0285714285714286	-0.0857142857142857	0.428571428571429	-0.542857142857143	0.2	0.0857142857142857	-0.0857142857142857	0.318874069608847	0.257142857142857	0.0857142857142857	0.2	0.0285714285714286	0.257142857142857	0.828571428571429	-0.0857142857142857	-0.257142857142857	-0.314285714285714	0.144942758913112	0.257142857142857	-0.257142857142857	-0.0285714285714286	0.2	-1	-0.485714285714286	-0.257142857142857	-0.0857142857142857
(faecal)L(+)-Ornithine	-0.257142857142857	0.657142857142857	0.485714285714286	-0.485714285714286	0.257142857142857	-0.6	-0.0579771035652448	0.828571428571429	-0.771428571428571	-0.6	-0.0857142857142857	-0.942857142857143	0.6	0.257142857142857	-0.885714285714286	-0.0285714285714286	0.142857142857143	-0.714285714285714	0.257142857142857	-0.405839724956714	-0.6	-0.485714285714286	-0.0857142857142857	-0.657142857142857	0.542857142857143	0.0857142857142857	-0.314285714285714	-0.142857142857143	-0.771428571428571	0.828571428571429	-0.714285714285714	-0.637748139217693	0.0857142857142857	0.828571428571429	-0.0857142857142857	-0.142857142857143	-0.714285714285714	-0.0285714285714286	-0.485714285714286	-0.371428571428571	-0.371428571428571	-0.11595420713049	-0.0285714285714286	0.314285714285714	0.142857142857143	-0.0857142857142857	0.314285714285714	0.657142857142857	0.714285714285714	0.771428571428571
(faecal)Thymine	-0.885714285714286	0.6	0.6	0.257142857142857	-0.542857142857143	0.142857142857143	-0.695725242782938	0.6	-0.0285714285714286	-0.542857142857143	0.0857142857142857	-0.714285714285714	0.657142857142857	0.542857142857143	-0.6	-0.771428571428571	0.542857142857143	-0.0857142857142857	0.371428571428571	-0.811679449913428	-0.885714285714286	0.371428571428571	-0.371428571428571	-0.0857142857142857	0.6	-0.542857142857143	0.314285714285714	-0.428571428571429	-0.714285714285714	0.542857142857143	0.0857142857142857	-0.985610760609162	-0.485714285714286	0.542857142857143	0.657142857142857	-0.771428571428571	-0.0857142857142857	-0.0857142857142857	0.142857142857143	-0.428571428571429	-0.542857142857143	0.376851173174092	-0.771428571428571	0.942857142857143	0.657142857142857	0.657142857142857	0.371428571428571	0.657142857142857	0.771428571428571	0.142857142857143
(faecal)(-)-Riboflavin	-0.0285714285714286	-0.542857142857143	-0.0285714285714286	0.0285714285714286	-0.371428571428571	0.885714285714286	-0.318874069608847	-0.6	0.771428571428571	0.657142857142857	0.485714285714286	0.371428571428571	-0.6	-0.6	0.6	-0.2	-0.257142857142857	0.828571428571429	0.0857142857142857	-0.202919862478357	0.371428571428571	0.428571428571429	0.371428571428571	0.0857142857142857	-0.714285714285714	-0.142857142857143	0.657142857142857	0.257142857142857	0.542857142857143	-0.485714285714286	0.428571428571429	0.11595420713049	-0.371428571428571	-0.485714285714286	0.2	-0.371428571428571	0.828571428571429	-0.485714285714286	0.314285714285714	0.485714285714286	0.0857142857142857	0.753702346348183	-0.2	0.142857142857143	-0.371428571428571	0.2	0.0857142857142857	-0.0857142857142857	-0.6	-0.714285714285714
(faecal)L(-)-Pipecolinic acid	-0.485714285714286	0.371428571428571	0.714285714285714	-0.371428571428571	0.0285714285714286	-0.0857142857142857	-0.289885517826224	0.657142857142857	-0.371428571428571	-0.314285714285714	0.314285714285714	-0.771428571428571	0.314285714285714	0.0285714285714286	-0.714285714285714	-0.314285714285714	0.257142857142857	-0.314285714285714	0.542857142857143	-0.637748139217693	-0.6	-0.2	0.0857142857142857	-0.485714285714286	0.257142857142857	-0.0857142857142857	-0.0285714285714286	0.0285714285714286	-0.6	0.542857142857143	-0.371428571428571	-0.724713794565561	-0.257142857142857	0.542857142857143	0.0857142857142857	-0.428571428571429	-0.314285714285714	-0.428571428571429	-0.2	-0.142857142857143	-0.314285714285714	0.231908414260979	-0.314285714285714	0.542857142857143	0.0857142857142857	0.0857142857142857	0.6	0.714285714285714	0.542857142857143	0.371428571428571
(faecal)4-aminobutyric acid	0.0285714285714286	0.428571428571429	0.0857142857142857	-0.257142857142857	0.542857142857143	-0.771428571428571	0.173931310695735	0.714285714285714	-0.714285714285714	-0.657142857142857	0.142857142857143	-0.257142857142857	0.314285714285714	0.371428571428571	-0.485714285714286	0.0857142857142857	0.142857142857143	-0.6	0.371428571428571	-0.0869656553478673	-0.257142857142857	-0.6	-0.428571428571429	0.142857142857143	0.542857142857143	-0.0857142857142857	-0.6	-0.2	-0.6	0.0857142857142857	-0.314285714285714	0.0289885517826224	-0.0857142857142857	0.0857142857142857	-0.257142857142857	0.2	-0.6	0.314285714285714	0.0857142857142857	-0.6	-0.257142857142857	-0.927633657043918	0.0857142857142857	-0.257142857142857	0.142857142857143	-0.257142857142857	0.142857142857143	-0.257142857142857	0.485714285714286	0.371428571428571
(faecal)2-Deoxyadenosine	0.485714285714286	-0.942857142857143	-0.0857142857142857	-0.0857142857142857	0.142857142857143	0.542857142857143	0.463816828521959	-0.828571428571429	0.485714285714286	1	0.142857142857143	0.714285714285714	-0.885714285714286	-0.828571428571429	0.6	0.428571428571429	-0.257142857142857	0.428571428571429	-0.142857142857143	0.579771035652448	0.714285714285714	0.0857142857142857	0.828571428571429	-0.0285714285714286	-0.942857142857143	0.542857142857143	0.0285714285714286	0.771428571428571	0.942857142857143	-0.542857142857143	0.2	0.608759587435071	0.314285714285714	-0.542857142857143	-0.428571428571429	0.428571428571429	0.428571428571429	-0.6	-0.142857142857143	0.942857142857143	0.771428571428571	0.376851173174092	0.428571428571429	-0.428571428571429	-0.657142857142857	-0.428571428571429	0.0857142857142857	-0.0857142857142857	-0.885714285714286	-0.371428571428571
(faecal)N-Acetyltryptophan	-0.6	0.714285714285714	-0.142857142857143	0.657142857142857	-0.6	-0.0857142857142857	-0.637748139217693	0.371428571428571	0.0857142857142857	-0.771428571428571	-0.257142857142857	-0.257142857142857	0.771428571428571	0.942857142857143	-0.142857142857143	-0.657142857142857	0.371428571428571	0.0285714285714286	-0.0857142857142857	-0.463816828521959	-0.6	0.485714285714286	-0.942857142857143	0.485714285714286	0.828571428571429	-0.771428571428571	0.314285714285714	-0.885714285714286	-0.6	0.2	0.371428571428571	-0.492805380304581	-0.428571428571429	0.2	0.771428571428571	-0.542857142857143	0.0285714285714286	0.714285714285714	0.485714285714286	-0.828571428571429	-0.657142857142857	-0.144942758913112	-0.657142857142857	0.542857142857143	0.885714285714286	0.771428571428571	-0.314285714285714	-0.142857142857143	0.657142857142857	-0.0857142857142857
(faecal)4-Phenylbutyric acid	-0.142857142857143	-0.0285714285714286	0.485714285714286	-0.485714285714286	0.0285714285714286	0.2	-0.11595420713049	0.142857142857143	-0.0857142857142857	0.2	0.257142857142857	-0.485714285714286	-0.0857142857142857	-0.428571428571429	-0.314285714285714	-0.0285714285714286	-0.0857142857142857	-0.0285714285714286	0.257142857142857	-0.347862621391469	-0.142857142857143	-0.142857142857143	0.485714285714286	-0.657142857142857	-0.257142857142857	0.2	0.142857142857143	0.314285714285714	-0.0857142857142857	0.371428571428571	-0.371428571428571	-0.405839724956714	-0.0285714285714286	0.371428571428571	-0.0857142857142857	-0.257142857142857	-0.0285714285714286	-0.6	-0.371428571428571	0.314285714285714	-0.0285714285714286	0.579771035652448	-0.0285714285714286	0.314285714285714	-0.314285714285714	-0.0857142857142857	0.428571428571429	0.657142857142857	0.0285714285714286	0.2
(faecal)beta-Hydroxymyristic acid	-0.542857142857143	0.428571428571429	0.771428571428571	-0.0857142857142857	-0.0285714285714286	-0.257142857142857	-0.0869656553478673	0.657142857142857	-0.485714285714286	-0.371428571428571	-0.142857142857143	-0.771428571428571	0.542857142857143	0.314285714285714	-0.885714285714286	-0.257142857142857	0.542857142857143	-0.6	0.314285714285714	-0.347862621391469	-0.771428571428571	-0.0857142857142857	0.0857142857142857	-0.485714285714286	0.485714285714286	0.0857142857142857	-0.257142857142857	0.0285714285714286	-0.6	0.771428571428571	-0.371428571428571	-0.811679449913428	0.0857142857142857	0.771428571428571	0.0857142857142857	-0.2	-0.6	-0.314285714285714	-0.428571428571429	-0.0857142857142857	-0.0857142857142857	0.144942758913112	-0.257142857142857	0.6	0.371428571428571	0.0857142857142857	0.542857142857143	0.942857142857143	0.714285714285714	0.657142857142857
(faecal)8-Hydroxyquinoline	0.714285714285714	-0.485714285714286	0.0285714285714286	-0.542857142857143	0.714285714285714	-0.371428571428571	0.927633657043918	-0.257142857142857	-0.428571428571429	0.542857142857143	-0.314285714285714	0.142857142857143	-0.428571428571429	-0.6	-0.0857142857142857	0.885714285714286	-0.257142857142857	-0.485714285714286	-0.257142857142857	0.811679449913428	0.485714285714286	-0.6	0.828571428571429	-0.6	-0.485714285714286	1	-0.657142857142857	0.771428571428571	0.485714285714286	0.142857142857143	-0.6	0.492805380304581	0.885714285714286	0.142857142857143	-0.885714285714286	0.885714285714286	-0.485714285714286	-0.371428571428571	-0.828571428571429	0.714285714285714	0.771428571428571	-0.144942758913112	0.885714285714286	-0.657142857142857	-0.657142857142857	-0.885714285714286	0.0857142857142857	0.257142857142857	-0.428571428571429	0.542857142857143
(faecal)5-Hydroxyindole-3-acetic acid	0.771428571428571	-0.542857142857143	-0.371428571428571	-0.142857142857143	0.428571428571429	-0.2	0.84066800169605	-0.6	-0.0857142857142857	0.6	-0.542857142857143	0.485714285714286	-0.428571428571429	-0.428571428571429	0.314285714285714	0.828571428571429	-0.314285714285714	-0.2	-0.6	0.985610760609162	0.657142857142857	-0.257142857142857	0.6	-0.257142857142857	-0.485714285714286	0.828571428571429	-0.428571428571429	0.542857142857143	0.714285714285714	-0.0857142857142857	-0.257142857142857	0.695725242782938	0.885714285714286	-0.0857142857142857	-0.657142857142857	0.885714285714286	-0.2	-0.0285714285714286	-0.6	0.657142857142857	0.771428571428571	-0.11595420713049	0.828571428571429	-0.714285714285714	-0.485714285714286	-0.657142857142857	-0.314285714285714	-0.0857142857142857	-0.6	0.257142857142857
(faecal)Ethyl myristate	0.0857142857142857	-0.657142857142857	0.371428571428571	-0.371428571428571	0.257142857142857	0.485714285714286	0.0869656553478673	-0.2	0.257142857142857	0.6	0.828571428571429	0.314285714285714	-0.771428571428571	-0.771428571428571	0.2	0.0285714285714286	-0.0857142857142857	0.371428571428571	0.6	-0.11595420713049	0.314285714285714	-0.142857142857143	0.6	0.0285714285714286	-0.714285714285714	0.142857142857143	0.0285714285714286	0.657142857142857	0.371428571428571	-0.542857142857143	0.142857142857143	0.231908414260979	-0.314285714285714	-0.542857142857143	-0.314285714285714	-0.0285714285714286	0.371428571428571	-0.828571428571429	0.2	0.542857142857143	0.314285714285714	0.202919862478357	0.0285714285714286	-0.142857142857143	-0.6	-0.314285714285714	0.6	-0.0285714285714286	-0.485714285714286	-0.428571428571429
(faecal)3-Phenyllactic acid	0.771428571428571	-0.485714285714286	0.0285714285714286	-0.714285714285714	0.942857142857143	-0.485714285714286	0.927633657043918	-0.0857142857142857	-0.542857142857143	0.428571428571429	0.0285714285714286	0.2	-0.542857142857143	-0.657142857142857	-0.0857142857142857	0.885714285714286	-0.314285714285714	-0.485714285714286	0.0285714285714286	0.695725242782938	0.542857142857143	-0.828571428571429	0.714285714285714	-0.428571428571429	-0.485714285714286	0.885714285714286	-0.771428571428571	0.771428571428571	0.371428571428571	-0.0857142857142857	-0.6	0.637748139217693	0.657142857142857	-0.0857142857142857	-1	0.885714285714286	-0.485714285714286	-0.371428571428571	-0.6	0.542857142857143	0.657142857142857	-0.463816828521959	0.885714285714286	-0.828571428571429	-0.771428571428571	-1	0.2	-0.0285714285714286	-0.428571428571429	0.428571428571429
(faecal)Oxypurinol	0.542857142857143	-0.942857142857143	-0.0857142857142857	-0.257142857142857	0.371428571428571	0.428571428571429	0.463816828521959	-0.657142857142857	0.371428571428571	0.885714285714286	0.485714285714286	0.771428571428571	-1	-0.885714285714286	0.6	0.428571428571429	-0.314285714285714	0.428571428571429	0.142857142857143	0.463816828521959	0.771428571428571	-0.142857142857143	0.714285714285714	0.142857142857143	-0.942857142857143	0.428571428571429	-0.0857142857142857	0.771428571428571	0.828571428571429	-0.771428571428571	0.2	0.753702346348183	0.0857142857142857	-0.771428571428571	-0.542857142857143	0.428571428571429	0.428571428571429	-0.6	0.0857142857142857	0.771428571428571	0.657142857142857	0.0579771035652448	0.428571428571429	-0.6	-0.771428571428571	-0.542857142857143	0.2	-0.371428571428571	-0.885714285714286	-0.485714285714286
(faecal)N-Acetyl-DL-aspartic acid	0.142857142857143	0.428571428571429	0.257142857142857	-0.428571428571429	0.485714285714286	-0.828571428571429	0.463816828521959	0.542857142857143	-0.885714285714286	-0.371428571428571	-0.542857142857143	-0.657142857142857	0.485714285714286	0.2	-0.771428571428571	0.428571428571429	0.0857142857142857	-0.942857142857143	-0.142857142857143	0.231908414260979	-0.314285714285714	-0.6	0.142857142857143	-0.714285714285714	0.428571428571429	0.542857142857143	-0.657142857142857	0.0857142857142857	-0.428571428571429	0.828571428571429	-0.828571428571429	-0.260896966043602	0.657142857142857	0.828571428571429	-0.428571428571429	0.428571428571429	-0.942857142857143	0.0857142857142857	-0.828571428571429	-0.0857142857142857	0.0857142857142857	-0.318874069608847	0.428571428571429	-0.0857142857142857	0.0285714285714286	-0.428571428571429	0.0857142857142857	0.6	0.485714285714286	1
(faecal)N-Tigloylglycine	-0.257142857142857	-0.2	0.657142857142857	-0.142857142857143	0.428571428571429	-0.0857142857142857	0.11595420713049	0.485714285714286	-0.257142857142857	-0.0857142857142857	0.771428571428571	0.0857142857142857	-0.257142857142857	-0.0857142857142857	-0.371428571428571	-0.2	0.485714285714286	-0.2	0.942857142857143	-0.231908414260979	-0.257142857142857	-0.314285714285714	0.0857142857142857	0.371428571428571	0.0285714285714286	-0.0857142857142857	-0.485714285714286	0.371428571428571	-0.257142857142857	-0.371428571428571	0.142857142857143	-0.0289885517826224	-0.428571428571429	-0.371428571428571	-0.257142857142857	0.0285714285714286	-0.2	-0.542857142857143	0.371428571428571	-0.0285714285714286	0.142857142857143	-0.550782483869826	-0.2	-0.0285714285714286	-0.0285714285714286	-0.257142857142857	0.828571428571429	-0.0285714285714286	0.2	-0.0857142857142857
(faecal)N-Acetyl-L-aspartic acid	0.828571428571429	-0.428571428571429	-0.257142857142857	-0.428571428571429	0.657142857142857	-0.428571428571429	0.927633657043918	-0.371428571428571	-0.371428571428571	0.485714285714286	-0.485714285714286	0.257142857142857	-0.371428571428571	-0.485714285714286	0.0857142857142857	0.942857142857143	-0.371428571428571	-0.428571428571429	-0.485714285714286	0.927633657043918	0.6	-0.542857142857143	0.657142857142857	-0.485714285714286	-0.428571428571429	0.942857142857143	-0.6	0.6	0.542857142857143	0.0857142857142857	-0.542857142857143	0.637748139217693	0.942857142857143	0.0857142857142857	-0.828571428571429	0.942857142857143	-0.428571428571429	-0.0857142857142857	-0.771428571428571	0.6	0.714285714285714	-0.231908414260979	0.942857142857143	-0.771428571428571	-0.6	-0.828571428571429	-0.2	0.0285714285714286	-0.485714285714286	0.485714285714286
(faecal)Urocanic acid	-0.828571428571429	0.6	0.6	0.0857142857142857	-0.314285714285714	0.0285714285714286	-0.695725242782938	0.771428571428571	-0.142857142857143	-0.657142857142857	0.428571428571429	-0.657142857142857	0.542857142857143	0.485714285714286	-0.6	-0.771428571428571	0.485714285714286	-0.0857142857142857	0.657142857142857	-0.927633657043918	-0.828571428571429	0.142857142857143	-0.485714285714286	0.0857142857142857	0.6	-0.657142857142857	0.2	-0.428571428571429	-0.828571428571429	0.314285714285714	0.0857142857142857	-0.84066800169605	-0.714285714285714	0.314285714285714	0.542857142857143	-0.771428571428571	-0.0857142857142857	-0.0857142857142857	0.371428571428571	-0.6	-0.657142857142857	0.0579771035652448	-0.771428571428571	0.771428571428571	0.542857142857143	0.542857142857143	0.485714285714286	0.371428571428571	0.771428571428571	0.0285714285714286
