id	(serum)2-Hydroxyhippuric acid	(serum)Gentisic acid	(serum)Glutamic acid	(serum)Gly-Val	(serum)Hypoxanthine	(serum)Indoline	(serum)Lauric acid	(serum)L-Glutamic acid	(serum)L-Histidine	(serum)Linoleic acid	(serum)L-Methionine sulfoxide	(serum)L-Pyroglutamic acid	(serum)Pantothenic acid	(serum)Uric acid	(serum)α-Linolenic Acid	(serum)(-)-Camphanic acid	(serum)16-Hydroxyhexadecanoic acid	(serum)2-Amino-1,3,4-octadecanetriol	(serum)8Z,11Z,14Z-Eicosatrienoic acid	(serum)Calcitriol	(serum)Choline	(serum)D-(+)-Pipecolinic acid	(serum)Decanoylcarnitine	(serum)Diphenylsulfoxide	(serum)DL-Mandelic acid	(serum)DL-Stachydrine	(serum)Docosahexaenoic Acid	(serum)Hexanoylcarnitine	(serum)Homogentisate	(serum)Kynurenine	(serum)L(+)-Ornithine	(serum)Lauroylcarnitine	(serum)Levothyroxine	(serum)L-Valine	(serum)Methyl indole-3-acetate	(serum)Myristic Acid	(serum)N,N-Dimethyldodecylamine N-oxide	(serum)N,N-Dimethylglycine	(serum)N-Formyl-DL-methionine	(serum)Octanoyl-L-Carnitine	(serum)Oleic acid	(serum)Oleoyl ethanolamide	(serum)Palmitoleic acid	(serum)PC(16:0/0:0)	(serum)Phosphocholine	(serum)raspberry ketone	(serum)Threonine	(serum)Tretinoin	(serum)Ursocholanic Acid	(serum)α-Aspartylphenylalanine
(faecal)Υ-Aminobutyric acid (GABA)	-0.685314685314685	0.865150188397858	0.440559440559441	-0.545454545454546	-0.573426573426573	-0.636363636363636	-0.564915758187116	0.734265734265734	0.573426573426573	0.342657342657343	-0.657342657342657	0.608391608391608	0.845619240516117	0.580419580419581	0.496503496503497	-0.678321678321678	0.566433566433566	0.699300699300699	0.65034965034965	0.504379057203609	-0.727272727272727	0.398601398601399	-0.699300699300699	-0.531468531468532	0.685314685314685	-0.622377622377623	0.797202797202797	-0.699300699300699	0.377622377622378	-0.188811188811189	0.398601398601399	-0.637479086187895	-0.490368527836842	-0.440559440559441	-0.230769230769231	0.615384615384615	0.440559440559441	-0.468531468531469	-0.685314685314685	-0.678321678321678	0.496503496503497	0.532400115937143	0.671328671328671	0.769230769230769	0.598950130429286	-0.629370629370629	-0.804195804195804	-0.314685314685315	0.804195804195804	-0.496503496503497
(faecal)L-Tyrosine	0.468531468531469	-0.521892218912068	-0.545454545454546	0.629370629370629	0.454545454545455	0.643356643356643	0.0315791417620127	-0.706293706293706	-0.559440559440559	-0.678321678321678	0.755244755244755	-0.713286713286713	-0.550880584070666	0.195804195804196	-0.671328671328671	0	-0.65034965034965	-0.48951048951049	-0.685314685314685	-0.500876424861918	0.461538461538462	-0.328671328671329	0.622377622377623	0.594405594405594	-0.293706293706294	0.538461538461539	-0.454545454545455	0.622377622377623	-0.797202797202797	0.566433566433566	-0.468531468531469	0.62697118916282	0.416813248661316	0.41958041958042	0.699300699300699	-0.846153846153846	-0.237762237762238	0.594405594405594	0.867132867132867	0.622377622377623	-0.692307692307692	-0.644484350871279	-0.797202797202797	-0.545454545454546	-0.434326410369775	0.762237762237762	0.552447552447553	0.48951048951049	-0.552447552447553	0.468531468531469
(faecal)Inosine	-0.371279028219324	0.652631578947369	0.563923807012369	-0.640981718529587	-0.795097541564023	-0.623468556821128	-0.650264624622989	0.476357998470075	0.658494880238045	0.318739543093948	-0.339755337144098	0.325744807777331	0.407733494358198	0.64798698321297	0.0315236910752256	-0.44483430739485	0.602452762770978	0.402802719294549	0.497373792520226	0.354385964912281	-0.823118600297557	0.725044894730188	-0.577934336379136	-0.581436968720827	0.711034365363421	-0.511384321886993	0.458844836761617	-0.584939601062519	0.353765866510865	-0.164623720059511	0.746060688780339	-0.533333333333333	-0.417543859649123	-0.0805605438589098	-0.378284292902707	0.367776395877632	0.18213688176797	-0.490368527836842	-0.287215852018722	-0.553415909987294	0.26269742562688	0.133333333333333	0.210157940501504	0.651489615554662	0.47719298245614	-0.374781660561015	-0.266200057968572	0.0245184263918421	0.521892218912068	-0.658494880238045
(faecal)Gly-Val	0.356643356643357	-0.690018571313271	-0.27972027972028	0.601398601398601	0.412587412587413	0.713286713286713	0.228071579392314	-0.587412587412588	-0.48951048951049	-0.440559440559441	0.72027972027972	-0.545454545454546	-0.603512487007353	-0.195804195804196	-0.433566433566434	0.013986013986014	-0.573426573426573	-0.321678321678322	-0.475524475524476	-0.577934336379136	0.545454545454546	-0.265734265734266	0.65034965034965	0.65034965034965	-0.594405594405594	0.412587412587413	-0.405594405594406	0.629370629370629	-0.48951048951049	0.286713286713287	-0.41958041958042	0.476357998470075	0.255692160943496	0.265734265734266	0.615384615384615	-0.692307692307692	0.0629370629370629	0.293706293706294	0.699300699300699	0.657342657342657	-0.538461538461539	-0.360771131194248	-0.727272727272727	-0.503496503496504	-0.507881689545301	0.587412587412588	0.657342657342657	0.41958041958042	-0.538461538461539	0.377622377622378
(faecal)Choline	-0.503496503496504	0.598950130429286	0.433566433566434	-0.615384615384615	-0.552447552447553	-0.762237762237762	-0.196492437630301	0.741258741258741	0.580419580419581	0.426573426573427	-0.741258741258741	0.776223776223776	0.582459725832678	0.0769230769230769	0.727272727272727	-0.258741258741259	0.580419580419581	0.664335664335664	0.664335664335664	0.420315881003008	-0.468531468531469	0.328671328671329	-0.818181818181818	-0.398601398601399	0.398601398601399	-0.678321678321678	0.517482517482518	-0.797202797202797	0.699300699300699	-0.566433566433566	0.573426573426573	-0.658494880238045	-0.654992247896354	-0.503496503496504	-0.545454545454546	0.832167832167832	0.41958041958042	-0.538461538461539	-0.685314685314685	-0.804195804195804	0.510489510489511	0.486865895495151	0.741258741258741	0.524475524475525	0.427321145686391	-0.72027972027972	-0.636363636363636	-0.657342657342657	0.622377622377623	-0.622377622377623
(faecal)D-(+)-Pyroglutamic Acid	0.65034965034965	-0.683013306629888	-0.594405594405594	0.559440559440559	0.692307692307692	0.727272727272727	0.259650721154326	-0.825174825174825	-0.636363636363636	-0.468531468531469	0.888111888111888	-0.755244755244755	-0.747373021700967	-0.244755244755245	-0.706293706293706	0.412587412587413	-0.713286713286713	-0.657342657342657	-0.706293706293706	-0.441331675053158	0.615384615384615	-0.552447552447553	0.839160839160839	0.405594405594406	-0.482517482517483	0.811188811188811	-0.629370629370629	0.846153846153846	-0.755244755244755	0.482517482517483	-0.601398601398601	0.739055424096955	0.619965924479436	0.475524475524476	0.391608391608392	-0.839160839160839	-0.468531468531469	0.454545454545455	0.748251748251748	0.811188811188811	-0.580419580419581	-0.602452762770978	-0.748251748251748	-0.664335664335664	-0.616463292137745	0.748251748251748	0.741258741258741	0.685314685314685	-0.748251748251748	0.608391608391608
(faecal)α-Linolenic Acid	0.741258741258741	-0.700526468338346	-0.839160839160839	0.622377622377623	0.678321678321678	0.580419580419581	0.392984875260602	-0.888111888111888	-0.531468531468532	-0.482517482517483	0.776223776223776	-0.517482517482518	-0.796496131108542	-0.356643356643357	-0.440559440559441	0.643356643356643	-0.734265734265734	-0.573426573426573	-0.783216783216783	-0.388792189927782	0.755244755244755	-0.629370629370629	0.601398601398601	0.461538461538462	-0.482517482517483	0.755244755244755	-0.699300699300699	0.65034965034965	-0.573426573426573	0.237762237762238	-0.356643356643357	0.721542262388497	0.469352733786692	0.363636363636364	0.328671328671329	-0.636363636363636	-0.531468531468532	0.517482517482518	0.797202797202797	0.601398601398601	-0.587412587412588	-0.62697118916282	-0.657342657342657	-0.769230769230769	-0.619965924479436	0.755244755244755	0.643356643356643	0.461538461538462	-0.867132867132867	0.496503496503497
(faecal)L-Glutamic acid	0.580419580419581	-0.753065953463722	-0.545454545454546	0.671328671328671	0.727272727272727	0.804195804195804	0.329826591736577	-0.832167832167832	-0.622377622377623	-0.384615384615385	0.86013986013986	-0.629370629370629	-0.768425782875642	-0.286713286713287	-0.615384615384615	0.335664335664336	-0.622377622377623	-0.587412587412588	-0.657342657342657	-0.367776395877632	0.643356643356643	-0.510489510489511	0.874125874125874	0.622377622377623	-0.538461538461539	0.825174825174825	-0.629370629370629	0.909090909090909	-0.72027972027972	0.34965034965035	-0.566433566433566	0.777584379855564	0.595447498087594	0.328671328671329	0.447552447552448	-0.811188811188811	-0.34965034965035	0.433566433566434	0.755244755244755	0.867132867132867	-0.440559440559441	-0.584939601062519	-0.713286713286713	-0.657342657342657	-0.553415909987294	0.727272727272727	0.734265734265734	0.629370629370629	-0.713286713286713	0.587412587412588
(faecal)Citrulline	0.132867132867133	-0.248686896260113	-0.594405594405594	0.657342657342657	0.664335664335664	0.580419580419581	0.087719838227813	-0.454545454545455	-0.552447552447553	-0.482517482517483	0.531468531468532	-0.594405594405594	-0.122807773518938	0.104895104895105	-0.482517482517483	0.251748251748252	-0.377622377622378	-0.622377622377623	-0.482517482517483	-0.430823778028083	0.384615384615385	-0.636363636363636	0.426573426573427	0.202797202797203	-0.034965034965035	0.433566433566434	-0.363636363636364	0.468531468531469	-0.72027972027972	0.517482517482518	-0.545454545454546	0.339755337144098	0.34325796948579	0.384615384615385	0.517482517482518	-0.643356643356643	-0.741258741258741	0.636363636363636	0.433566433566434	0.342657342657343	-0.482517482517483	-0.213660572843196	-0.503496503496504	-0.328671328671329	-0.0455342204419925	0.685314685314685	0.321678321678322	0.440559440559441	-0.405594405594406	0.727272727272727
(faecal)D-Glucuronic Acid	-0.573426573426573	0.577934336379136	0.629370629370629	-0.657342657342657	-0.461538461538462	-0.454545454545455	-0.424564017022615	0.615384615384615	0.636363636363636	0.79020979020979	-0.531468531468532	0.776223776223776	0.48772230054664	0.146853146853147	0.559440559440559	-0.566433566433566	0.727272727272727	0.748251748251748	0.783216783216783	0.767076482830489	-0.643356643356643	0.517482517482518	-0.391608391608392	-0.237762237762238	0.426573426573427	-0.34965034965035	0.678321678321678	-0.34965034965035	0.48951048951049	-0.622377622377623	0.412587412587413	-0.378284292902707	-0.346760601827481	-0.727272727272727	-0.573426573426573	0.566433566433566	0.678321678321678	-0.706293706293706	-0.692307692307692	-0.342657342657343	0.867132867132867	0.441331675053158	0.748251748251748	0.692307692307692	0.493871160178534	-0.727272727272727	-0.587412587412588	-0.321678321678322	0.734265734265734	-0.65034965034965
(faecal)Oleic acid	0.601398601398601	-0.893171247131392	-0.524475524475525	0.797202797202797	0.706293706293706	0.79020979020979	0.48772230054664	-0.797202797202797	-0.762237762237762	-0.636363636363636	0.825174825174825	-0.713286713286713	-0.810531305224992	-0.307692307692308	-0.636363636363636	0.307692307692308	-0.72027972027972	-0.636363636363636	-0.734265734265734	-0.62697118916282	0.776223776223776	-0.538461538461539	0.818181818181818	0.804195804195804	-0.692307692307692	0.699300699300699	-0.762237762237762	0.832167832167832	-0.713286713286713	0.440559440559441	-0.594405594405594	0.711034365363421	0.483363263153459	0.454545454545455	0.608391608391608	-0.804195804195804	-0.307692307692308	0.517482517482518	0.86013986013986	0.804195804195804	-0.636363636363636	-0.644484350871279	-0.832167832167832	-0.797202797202797	-0.644484350871279	0.769230769230769	0.832167832167832	0.503496503496504	-0.748251748251748	0.636363636363636
(faecal)L-Norleucine	0.503496503496504	-0.609458027454361	-0.524475524475525	0.713286713286713	0.468531468531469	0.699300699300699	0.143860534693613	-0.734265734265734	-0.608391608391608	-0.713286713286713	0.762237762237762	-0.762237762237762	-0.592986106420016	0.118881118881119	-0.685314685314685	0.0629370629370629	-0.692307692307692	-0.552447552447553	-0.727272727272727	-0.584939601062519	0.524475524475525	-0.328671328671329	0.664335664335664	0.629370629370629	-0.398601398601399	0.524475524475525	-0.517482517482518	0.65034965034965	-0.755244755244755	0.601398601398601	-0.48951048951049	0.633976453846203	0.437829042711466	0.475524475524476	0.776223776223776	-0.846153846153846	-0.251748251748252	0.636363636363636	0.895104895104895	0.664335664335664	-0.734265734265734	-0.623468556821128	-0.853146853146853	-0.601398601398601	-0.479860630811767	0.783216783216783	0.615384615384615	0.482517482517483	-0.615384615384615	0.531468531468532
(faecal)Xanthine	0.699300699300699	-0.64798698321297	-0.587412587412588	0.328671328671329	0.573426573426573	0.622377622377623	0.294738656445452	-0.804195804195804	-0.377622377622378	-0.027972027972028	0.580419580419581	-0.447552447552448	-0.761408195817417	-0.510489510489511	-0.370629370629371	0.636363636363636	-0.503496503496504	-0.538461538461539	-0.629370629370629	-0.0595447498087594	0.594405594405594	-0.314685314685315	0.748251748251748	0.391608391608392	-0.475524475524476	0.811188811188811	-0.538461538461539	0.762237762237762	-0.412587412587413	0.041958041958042	-0.433566433566434	0.812610703272482	0.718039630046805	0.195804195804196	0.020979020979021	-0.636363636363636	-0.342657342657343	0.468531468531469	0.545454545454546	0.769230769230769	-0.216783216783217	-0.507881689545301	-0.405594405594406	-0.622377622377623	-0.490368527836842	0.552447552447553	0.482517482517483	0.314685314685315	-0.713286713286713	0.363636363636364
(faecal)Creatine	-0.671328671328671	0.80910807093079	0.335664335664336	-0.622377622377623	-0.580419580419581	-0.657342657342657	-0.491231094075753	0.734265734265734	0.685314685314685	0.573426573426573	-0.846153846153846	0.748251748251748	0.82105768581233	0.307692307692308	0.741258741258741	-0.356643356643357	0.713286713286713	0.643356643356643	0.65034965034965	0.570929071695752	-0.615384615384615	0.454545454545455	-0.825174825174825	-0.496503496503497	0.671328671328671	-0.678321678321678	0.741258741258741	-0.811188811188811	0.601398601398601	-0.552447552447553	0.510489510489511	-0.64798698321297	-0.507881689545301	-0.552447552447553	-0.496503496503497	0.678321678321678	0.328671328671329	-0.307692307692308	-0.762237762237762	-0.804195804195804	0.601398601398601	0.616463292137745	0.818181818181818	0.713286713286713	0.739055424096955	-0.622377622377623	-0.895104895104895	-0.664335664335664	0.734265734265734	-0.594405594405594
(faecal)Ribose	-0.734265734265734	0.886165982448008	0.517482517482518	-0.65034965034965	-0.664335664335664	-0.706293706293706	-0.526319029366878	0.825174825174825	0.79020979020979	0.615384615384615	-0.755244755244755	0.867132867132867	0.828075272870555	0.384615384615385	0.79020979020979	-0.517482517482518	0.769230769230769	0.797202797202797	0.839160839160839	0.623468556821128	-0.755244755244755	0.503496503496504	-0.867132867132867	-0.510489510489511	0.685314685314685	-0.79020979020979	0.839160839160839	-0.832167832167832	0.699300699300699	-0.594405594405594	0.657342657342657	-0.686515938971579	-0.697023835996655	-0.727272727272727	-0.41958041958042	0.804195804195804	0.524475524475525	-0.503496503496504	-0.755244755244755	-0.846153846153846	0.664335664335664	0.654992247896354	0.825174825174825	0.825174825174825	0.711034365363421	-0.769230769230769	-0.874125874125874	-0.678321678321678	0.804195804195804	-0.699300699300699
(faecal)Uracil	0.769230769230769	-0.756568585805414	-0.573426573426573	0.566433566433566	0.678321678321678	0.748251748251748	0.435090397609952	-0.888111888111888	-0.573426573426573	-0.258741258741259	0.692307692307692	-0.587412587412588	-0.824566479341442	-0.412587412587413	-0.538461538461539	0.503496503496504	-0.664335664335664	-0.615384615384615	-0.741258741258741	-0.150613190692744	0.657342657342657	-0.391608391608392	0.923076923076923	0.573426573426573	-0.608391608391608	0.895104895104895	-0.629370629370629	0.93006993006993	-0.573426573426573	0.321678321678322	-0.594405594405594	0.945710732256767	0.819615967955865	0.27972027972028	0.342657342657343	-0.706293706293706	-0.293706293706294	0.545454545454546	0.685314685314685	0.951048951048951	-0.307692307692308	-0.62697118916282	-0.545454545454546	-0.727272727272727	-0.62697118916282	0.601398601398601	0.573426573426573	0.433566433566434	-0.755244755244755	0.552447552447553
(faecal)L-(+)-Citrulline	0.594405594405594	-0.654992247896354	-0.748251748251748	0.79020979020979	0.797202797202797	0.811188811188811	0.463160745842853	-0.839160839160839	-0.657342657342657	-0.391608391608392	0.622377622377623	-0.664335664335664	-0.564915758187116	-0.342657342657343	-0.48951048951049	0.608391608391608	-0.671328671328671	-0.755244755244755	-0.797202797202797	-0.339755337144098	0.713286713286713	-0.601398601398601	0.797202797202797	0.426573426573427	-0.496503496503497	0.776223776223776	-0.601398601398601	0.804195804195804	-0.622377622377623	0.461538461538462	-0.678321678321678	0.770579115172181	0.760071218147106	0.405594405594406	0.538461538461539	-0.713286713286713	-0.622377622377623	0.769230769230769	0.608391608391608	0.783216783216783	-0.440559440559441	-0.395797454611166	-0.566433566433566	-0.678321678321678	-0.430823778028083	0.741258741258741	0.468531468531469	0.440559440559441	-0.769230769230769	0.804195804195804
(faecal)citramalate	-0.573426573426573	0.819615967955865	0.741258741258741	-0.762237762237762	-0.72027972027972	-0.825174825174825	-0.449125571726403	0.832167832167832	0.615384615384615	0.482517482517483	-0.839160839160839	0.678321678321678	0.712285086409841	0.538461538461539	0.405594405594406	-0.65034965034965	0.783216783216783	0.643356643356643	0.741258741258741	0.735552791755264	-0.867132867132867	0.671328671328671	-0.678321678321678	-0.426573426573427	0.678321678321678	-0.601398601398601	0.643356643356643	-0.671328671328671	0.510489510489511	-0.272727272727273	0.517482517482518	-0.549913277645602	-0.395797454611166	-0.461538461538462	-0.517482517482518	0.762237762237762	0.503496503496504	-0.552447552447553	-0.741258741258741	-0.643356643356643	0.734265734265734	0.304729013727181	0.797202797202797	0.734265734265734	0.598950130429286	-0.846153846153846	-0.755244755244755	-0.496503496503497	0.916083916083916	-0.657342657342657
