geneid	genesymbol	count
2241	TYK3	3
2241	P94-FER	4
4175	MCM6	1
4175	MCG40308	2
4175	MIS5	3
4175	P105MCM	4
11119	BTN3A1	1
11119	BT3.1	2
11119	BTF5	3
11119	BTN3.1	4
11119	CD277	5
25791	NGEF	1
25791	ARHGEF27	2
25791	EPHEXIN	3
55201	MAP1S	1
55201	BPY2IP1	2
55201	C19ORF5	3
55201	MAP8	4
55201	VCY2IP-1	5
55201	VCY2IP1	6
80829	ZFP91	1
80829	DMS-8	2
80829	DSM-8	3
80829	FKSG11	4
80829	PZF	5
80829	ZFP-91	6
80829	ZNF757	7
9669	EIF5B	1
9669	IF2	2
7546	ZIC2	1
7546	HPE5	2
5126	PCSK2	1
5126	NEC_2	2
5126	NEC-2	3
5126	NEC2	4
5126	PC2	5
5126	SPC2	6
533	ATP6V0B	1
533	ATP6F	2
533	HATPL	3
533	VMA16	4
54942	ABITRAM	1
54942	C9ORF6	2
54942	CG-8	3
54942	FAM206A	4
54942	SIMIATE	5
374291	NDUFS7	1
374291	CI-20	2
374291	CI-20KD	3
374291	MC1DN3	4
374291	MY017	5
374291	PSST	6
10300	KATNB1	1
10300	KAT	2
10300	LIS6	3
5213	PFKM	1
5213	ATP-PFK	2
5213	GSD7	3
5213	PFK-1	4
5213	PFK-A	5
5213	PFK1	6
5213	PFKA	7
5213	PFKX	8
5213	PPP1R122	9
90627	STARD13	1
90627	ARHGAP37	2
90627	DLC2	3
90627	GT650	4
90627	LINC00464	5
4986	OPRK1	1
4986	K-OR-1	2
4986	KOR	3
4986	KOR-1	4
4986	OPRK	5
133015	PACRGL	1
133015	C4ORF28	2
3698	ITIH2	1
3698	H2P	2
3698	SHAP	3
10726	NUDC	1
10726	HNUDC	2
10726	MNUDC	3
10726	NPD011	4
51010	EXOSC3	1
51010	CGI-102	2
51010	PCH1B	3
51010	RRP40	4
51010	RRP40P	5
51010	BA3J10.7	6
51010	HRRP-40	7
51010	P10	8
5457	POU4F1	1
5457	BRN3A	2
5457	OCT-T1	3
5457	RDC-1	4
5457	BRN-3A	5
92421	CHMP4C	1
92421	SNF7-3	2
92421	SHAX3	3
92421	VPS32C	4
57026	PDXP	1
57026	CIN	2
57026	PLP	3
57026	DJ37E16.5	4
23195	MDN1	1
23195	REA1	2
9760	TOX	1
9760	TOX1	2
30968	STOML2	1
30968	HSPC108	2
30968	SLP-2	3
83464	APH1B	1
83464	APH-1B	2
83464	PRO1328	3
83464	PSFL	4
83464	TAAV688	5
51170	HSD17B11	1
51170	17-BETA-HSD11	2
51170	17-BETA-HSDXI	3
51170	17BHSD11	4
51170	DHRS8	5
51170	PAN1B	6
51170	RETSDR2	7
51170	SDR16C2	8
22895	RPH3A	1
3035	HARS1	1
3035	CMT2W	2
3035	HARS	3
3035	HRS	4
3035	USH3B	5
4983	OPHN1	1
4983	ARHGAP41	2
4983	MRX60	3
4983	OPN1	4
6147	RPL23A	1
6147	L23A	2
6147	MDA20	3
29105	CFAP20	1
29105	BUG22	2
29105	C16ORF80	3
29105	EVORF	4
29105	GTL3	5
29105	FSAP23	6
23545	ATP6V0A2	1
23545	A2	2
23545	ARCL	3
23545	ARCL2A	4
23545	ATP6A2	5
23545	ATP6N1D	6
23545	J6B7	7
23545	RTF	8
23545	STV1	9
23545	TJ6	10
23545	TJ6M	11
23545	TJ6S	12
23545	VPH1	13
23545	WSS	14
7143	TNR	1
7143	TN-R	2
23076	RRP1B	1
23076	KIAA0179	2
23076	NNP1L	3
23076	NNP1	4
23076	PPP1R136	5
23076	RRP1	6
6838	SURF6	1
6838	RRP14	2
9169	SCAF11	1
9169	CASP11	2
9169	SFRS2IP	3
9169	SIP1	4
9169	SRRP129	5
9169	SRSF2IP	6
83442	SH3BGRL3	1
83442	HEL-S-297	2
83442	SH3BP-1	3
83442	TIP-B1	4
55250	ELP2	1
55250	MRT58	2
55250	SHINC-2	3
55250	STATIP1	4
55250	STIP	5
55851	PSENEN	1
55851	ACNINV2	2
55851	MDS033	3
55851	MSTP064	4
55851	PEN-2	5
55851	PEN2	6
94081	SFXN1	1
94081	SLC56A1	2
94081	TCC	3
56288	PARD3	1
56288	ASIP	2
56288	BAZ	3
56288	PAR3	4
56288	PAR3ALPHA	5
56288	PARD-3	6
56288	PARD3A	7
56288	PPP1R118	8
56288	SE2-5L16	9
56288	SE2-5LT1	10
56288	SE2-5T2	11
477	ATP1A2	1
477	FHM2	2
477	MHP2	3
148	ADRA1A	1
148	ADRA1C	2
148	ADRA1L1	3
148	ALPHA1AAR	4
399687	MYO18A	1
399687	MAJN	2
399687	MYSPDZ	3
399687	SP-R210	4
399687	SPR210	5
113451	AZIN2	1
113451	ADC	2
113451	AZI2	3
113451	AZIB1	4
113451	ODC-P	5
113451	ODC1L	6
113451	ODCP	7
6563	SLC14A1	1
6563	HUT11	2
6563	HST1341	3
6563	JK	4
6563	JK(B)	5
6563	RACH1	6
6563	RACH2	7
6563	UT-B1	8
6563	UT1	9
6563	UTE	10
119710	IFTAP	1
119710	C11ORF74	2
119710	HEPIS	3
119710	NWC	4
9892	SNAP91	1
9892	AP180	2
9892	CALM	3
1316	KLF6	1
1316	BCD1	2
1316	CBA1	3
1316	COPEB	4
1316	CPBP	5
1316	GBF	6
1316	PAC1	7
1316	ST12	8
1316	ZF9	9
55530	SVOP	1
84203	TXNDC2	1
84203	SPTRX	2
84203	SPTRX1	3
51666	ASB4	1
51666	ASB-4	2
360205	PRAC2	1
360205	C17ORF93	2
360205	HOXB-AS5	3
360205	HOXB13-AS1	4
360205	HOXBAS5	5
360205	NCRNA00253	6
7726	TRIM26	1
7726	AFP	2
7726	RNF95	3
7726	ZNF173	4
9746	CLSTN3	1
9746	CDHR14	2
9746	CSTN3	3
9746	ALCBETA	4
23598	PATZ1	1
23598	MAZR	2
23598	PATZ	3
23598	RIAZ	4
23598	ZBTB19	5
23598	ZNF278	6
23598	ZSG	7
23598	DJ400N23	8
2913	GRM3	1
2913	GLUR3	2
2913	GPRC1C	3
2913	MGLUR3	4
2913	MGLU3	5
8287	USP9Y	1
8287	DFFRY	2
8287	SPGFY2	3
8019	BRD3	1
8019	ORFX	2
8019	RING3L	3
63910	SLC17A9	1
63910	C20ORF59	2
63910	POROK8	3
63910	VNUT	4
7637	ZNF84	1
7637	HPF2	2
9148	NEURL1	1
9148	NEUR1	2
9148	NEURL	3
9148	RNF67	4
9148	BA416N2.1	5
9148	NEU	6
9148	NEU-1	7
10772	SRSF10	1
10772	FUSIP1	2
10772	FUSIP2	3
10772	NSSR	4
10772	PPP1R149	5
10772	SFRS13	6
10772	SFRS13A	7
10772	SRP38	8
10772	SRRP40	9
10772	TASR	10
10772	TASR1	11
10772	TASR2	12
60482	SLC5A7	1
60482	CHT	2
60482	CHT1	3
60482	CMS20	4
60482	HMN7A	5
221833	SP8	1
221833	BTD	2
63925	ZNF335	1
63925	MCPH10	2
63925	NIF-1	3
63925	NIF1	4
63925	NIF2	5
6476	SI	1
2155	F7	1
2155	SPCA	2
7404	UTY	1
7404	KDM6AL	2
7404	KDM6C	3
7404	UTY1	4
246721	POLR2J2	1
246721	HRPB11B	2
246721	POLR2J3	3
246721	RPB11B1	4
246721	RPB11B2	5
8434	RECK	1
8434	ST15	2
125336	LOXHD1	1
125336	DFNB77	2
125336	LH2D1	3
55809	TRERF1	1
55809	BCAR2	2
55809	HSA277276	3
55809	RAPA	4
55809	TREP132	5
55809	TREP-132	6
55809	DJ139D8.5	7
10858	CYP46A1	1
10858	CP46	2
10858	CYP46	3
186	AGTR2	1
186	AT2	2
186	ATGR2	3
186	MRX88	4
119559	SFXN4	1
119559	BCRM1	2
119559	COXPD18	3
119559	SLC56A4	4
9810	RNF40	1
9810	BRE1B	2
9810	RBP95	3
9810	STARING	4
54490	UGT2B28	1
4025	LPO	1
4025	SPO	2
4308	TRPM1	1
4308	CSNB1C	2
4308	LTRPC1	3
4308	MLSN1	4
3174	HNF4G	1
3174	NR2A2	2
3174	NR2A3	3
27109	DMAC2L	1
27109	ATP5S	2
27109	ATPW	3
27109	FB	4
27109	HSU79253	5
27044	SND1	1
27044	TDRD11	2
27044	TUDOR-SN	3
27044	P100	4
54769	DIRAS2	1
54769	DI-RAS2	2
3763	KCNJ6	1
3763	BIR1	2
3763	GIRK-2	3
3763	GIRK2	4
3763	KATP-2	5
3763	KATP2	6
3763	KCNJ7	7
3763	KIR3.2	8
3763	KPLBS	9
3763	HIGIRK2	10
284273	ZADH2	1
284273	PRG-3	2
116337	PANX3	1
116337	PX3	2
9448	MAP4K4	1
9448	FLH21957	2
9448	HEL-S-31	3
9448	HGK	4
9448	MEKKK4	5
9448	NIK	6
59283	CACNG8	1
101180976	IFNL4	1
101180976	IFNAN	2
778	CACNA1F	1
778	AIED	2
778	COD3	3
778	COD4	4
778	CORDX	5
778	CORDX3	6
778	CSNB2	7
778	CSNB2A	8
778	CSNBX2	9
778	CAV1.4	10
778	CAV1.4ALPHA1	11
778	JM8	12
778	JMC8	13
778	OA2	14
59335	PRDM12	1
59335	HSAN8	2
59335	PFM9	3
26270	FBXO6	1
26270	FBG2	2
26270	FBS2	3
26270	FBX6	4
26270	FBX6B	5
23093	TTLL5	1
23093	CORD19	2
23093	KIAA0998	3
23093	STAMP	4
9455	HOMER2	1
9455	ACPD	2
9455	CPD	3
9455	DFNA68	4
9455	HOMER-2	5
9455	VESL-2	6
994	CDC25B	1
1325	CORT	1
1325	CST-14	2
1325	CST-17	3
1325	CST-29	4
9123	SLC16A3	1
9123	MCT_3	2
9123	MCT_4	3
9123	MCT-3	4
9123	MCT-4	5
9123	MCT3	6
9123	MCT4	7
81552	VOPP1	1
81552	ECOP	2
81552	GASP	3
81552	WBP1L2	4
6693	SPN	1
6693	CD43	2
6693	GALGP	3
6693	GPL115	4
6693	LSN	5
781	CACNA2D1	1
781	CACNA2	2
781	CACNL2A	3
781	CCHL2A	4
781	LINC01112	5
781	LNCRNA-N3	6
781	MHS3	7
10670	RRAGA	1
10670	FIP-1	2
10670	FIP1	3
10670	RAGA	4
4001	LMNB1	1
4001	ADLD	2
4001	LMN	3
4001	LMN2	4
4001	LMNB	5
51588	PIAS4	1
51588	PIAS-GAMMA	2
51588	PIASY	3
51588	PIASG	4
51588	ZMIZ6	5
8763	CD164	1
8763	DFNA66	2
8763	MGC-24	3
8763	MGC-24V	4
8763	MUC-24	5
8763	ENDOLYN	6
1857	DVL3	1
1857	DRS3	2
1258	CNGB1	1
1258	CNCG2	2
1258	CNCG3L	3
1258	CNCG4	4
1258	CNG4	5
1258	CNGB1B	6
1258	GAR1	7
1258	GARP	8
1258	GARP2	9
1258	RCNC2	10
1258	RCNCB	11
1258	RCNCBETA	12
1258	RP45	13
22989	MYH15	1
5273	SERPINB10	1
5273	PI-10	2
5273	PI10	3
134218	DNAJC21	1
134218	BMFS3	2
134218	DNAJA5	3
134218	GS3	4
134218	JJJ1	5
54897	CASZ1	1
54897	CAS11	2
54897	CST	3
54897	SRG	4
54897	ZNF693	5
54897	DJ734G22.1	6
790955	UQCC3	1
790955	C11ORF83	2
790955	CCDS41658.1	3
790955	MC3DN9	4
790955	UNQ655	5
152273	FGD5	1
152273	ZFYVE23	2
2256	FGF11	1
2256	FGF-11	2
2256	FHF-3	3
2256	FHF3	4
8315	BRAP	1
8315	BRAP2	2
8315	IMP	3
8315	RNF52	4
3476	IGBP1	1
3476	ALPHA-4	2
3476	IBP1	3
3476	ALPHA4	4
51693	TRAPPC2L	1
51693	HSPC176	2
51693	PERRB	3
7569	ZNF182	1
7569	HHZ150	2
7569	KOX14	3
7569	ZNF21	4
7569	ZFP182	5
8989	TRPA1	1
8989	ANKTM1	2
8989	FEPS	3
8989	FEPS1	4
1809	DPYSL3	1
1809	CRMP-4	2
1809	CRMP4	3
1809	DRP-3	4
1809	DRP3	5
1809	LCRMP	6
1809	ULIP	7
1809	ULIP-1	8
23348	DOCK9	1
23348	ZIZ1	2
23348	ZIZIMIN1	3
11066	SNRNP35	1
11066	HM-1	2
11066	U1SNRNPBP	3
3700	ITIH4	1
3700	GP120	2
3700	H4P	3
3700	IHRP	4
3700	ITI-HC4	5
3700	ITIHL1	6
3700	PK-120	7
3700	PK120	8
1211	CLTA	1
1211	LCA	2
3621	ING1	1
3621	P24ING1C	2
3621	P33	3
3621	P33ING1	4
3621	P33ING1B	5
3621	P47	6
3621	P47ING1A	7
2700	GJA3	1
2700	CTRCT14	2
2700	CX46	3
2700	CZP3	4
51128	SAR1B	1
51128	ANDD	2
51128	CMRD	3
51128	GTBPB	4
51128	SARA2	5
27443	CECR2	1
57504	MTA3	1
199857	ALG14	1
199857	CMS15	2
23309	SIN3B	1
66035	SLC2A11	1
66035	GLUT10	2
66035	GLUT11	3
84196	USP48	1
84196	RAP1GA1	2
84196	USP31	3
8613	PLPP3	1
8613	DRI42	2
8613	LPP3	3
8613	PAP2B	4
8613	PPAP2B	5
8613	VCIP	6
92675	DTD1	1
92675	C20ORF88	2
92675	DTD	3
92675	DUE-B	4
92675	DUEB	5
92675	HARS2	6
92675	PQN-68	7
285220	EPHA6	1
285220	EHK-2	2
285220	EHK2	3
285220	EK12	4
285220	EPA6	5
285220	HEK12	6
285220	PRO57066	7
219402	MTIF3	1
219402	IF3MT	2
6305	SBF1	1
6305	CMT4B3	2
6305	DENND7A	3
6305	MTMR5	4
169044	COL22A1	1
405	ARNT	1
405	HIF-1-BETA	2
405	HIF-1BETA	3
405	HIF1-BETA	4
405	HIF1B	5
405	HIF1BETA	6
405	TANGO	7
405	BHLHE2	8
64167	ERAP2	1
64167	L-RAP	2
64167	LRAP	3
55082	ARGLU1	1
10606	PAICS	1
10606	ADE2	2
10606	ADE2H1	3
10606	AIRC	4
10606	PAIS	5
1824	DSC2	1
1824	ARVD11	2
1824	CDHF2	3
1824	DG2	4
1824	DGII/III	5
1824	DSC3	6
6016	RIT1	1
6016	NS8	2
6016	RIBB	3
6016	RIT	4
6016	ROC1	5
56108	PCDHGA7	1
56108	PCDH-GAMMA-A7	2
84334	COA8	1
84334	APOP	2
84334	APOP1	3
84334	APOPT1	4
84334	C14ORF153	5
4582	MUC1	1
4582	ADMCKD	2
4582	ADMCKD1	3
4582	CA_15-3	4
4582	CD227	5
4582	EMA	6
4582	H23AG	7
4582	KL-6	8
4582	MAM6	9
4582	MCD	10
4582	MCKD	11
4582	MCKD1	12
4582	MUC-1	13
4582	MUC-1/SEC	14
4582	MUC-1/X	15
4582	MUC1/ZD	16
4582	PEM	17
4582	PEMT	18
4582	PUM	19
2906	GRIN2D	1
2906	EB11	2
2906	EIEE46	3
2906	GLUN2D	4
2906	NMDAR2D	5
2906	NR2D	6
9228	DLGAP2	1
9228	C8ORF68	2
9228	DAP2	3
9228	ERICH1-AS1	4
9228	SAPAP2	5
23214	XPO6	1
23214	EXP6	2
23214	RANBP20	3
89869	PLCZ1	1
89869	NYD-SP27	2
89869	PLC-ZETA-1	3
89869	PLCZETA	4
89869	SPGF17	5
10114	HIPK3	1
10114	DYRK6	2
10114	FIST3	3
10114	PKY	4
10114	YAK1	5
6748	SSR4	1
6748	CDG1Y	2
6748	TRAPD	3
126731	CCSAP	1
126731	C1ORF96	2
126731	CSAP	3
83743	GRWD1	1
83743	CDW4	2
83743	GRWD	3
83743	RRB1	4
83743	WDR28	5
389549	FEZF1	1
389549	FEZ	2
389549	HH22	3
389549	ZNF312B	4
23152	CIC	1
23152	MRD45	2
10010	TANK	1
10010	I-TRAF	2
10010	ITRAF	3
10010	TRAF2	4
246175	CNOT6L	1
246175	CCR4B	2
2981	GUCA2B	1
2981	GCAP-II	2
2981	UGN	3
51314	NME8	1
51314	CILD6	2
51314	HEL-S-99	3
51314	NM23-H8	4
51314	SPTRX2	5
51314	TXNDC3	6
51314	SPTRX-2	7
2115	ETV1	1
2115	ER81	2
6575	SLC20A2	1
6575	GLVR-2	2
6575	GLVR2	3
6575	IBGC1	4
6575	IBGC2	5
6575	IBGC3	6
6575	MLVAR	7
6575	PIT-2	8
6575	PIT2	9
6575	RAM1	10
6575	RAM-1	11
7324	UBE2E1	1
7324	UBCH6	2
57103	TIGAR	1
57103	C12ORF5	2
57103	FR2BP	3
144501	KRT80	1
144501	KB20	2
5653	KLK6	1
5653	BSSP	2
5653	KLK7	3
5653	PRSS18	4
5653	PRSS9	5
5653	SP59	6
5653	HK6	7
9843	HEPH	1
9843	CPL	2
728597	DCDC2C	1
3775	KCNK1	1
3775	DPK	2
3775	HOHO	3
3775	K2P1	4
3775	K2P1.1	5
3775	KCNO1	6
3775	TWIK-1	7
3775	TWIK1	8
2987	GUK1	1
2987	GMK	2
55703	POLR3B	1
55703	C128	2
55703	HLD8	3
55703	INMAP	4
55703	RPC2	5
50840	TAS2R14	1
50840	T2R14	2
50840	TRB1	3
1259	CNGA1	1
1259	CNCG	2
1259	CNCG1	3
1259	CNG-1	4
1259	CNG1	5
1259	RCNC1	6
1259	RCNCA	7
1259	RCNCALPHA	8
1259	RP49	9
995	CDC25C	1
995	CDC25	2
995	PPP1R60	3
26285	CLDN17	1
3073	HEXA	1
3073	TSD	2
5283	PIGH	1
5283	GPI-H	2
2915	GRM5	1
2915	GPRC1E	2
2915	MGLUR5	3
2915	PPP1R86	4
2915	MGLU5	5
445372	TRIM6-TRIM34	1
445372	IFP1	2
445372	RNF21	3
445372	RNF89	4
445372	TRIM34	5
445372	TRIM6	6
6281	S100A10	1
6281	42C	2
6281	ANX2L	3
6281	ANX2LG	4
6281	CAL1L	5
6281	CLP11	6
6281	CA[1]	7
6281	GP11	8
6281	P11	9
6281	P10	10
11043	MID2	1
11043	FXY2	2
11043	MRX101	3
11043	RNF60	4
11043	TRIM1	5
10013	HDAC6	1
10013	CPBHM	2
10013	HD6	3
10013	JM21	4
10013	PPP1R90	5
222962	SLC29A4	1
222962	ENT4	2
222962	PMAT	3
1665	DHX15	1
1665	DBP1	2
1665	DDX15	3
1665	HRH2	4
1665	PRP43	5
1665	PRPF43	6
1665	PRPP43P	7
84817	TXNDC17	1
84817	TRP14	2
84817	TXNL5	3
389058	SP5	1
7402	UTRN	1
7402	DMDL	2
7402	DRP	3
7402	DRP1	4
6358	CCL14	1
6358	CC-1	2
6358	CC-3	3
6358	CKB1	4
6358	HCC-1	5
6358	HCC-1(1-74)	6
6358	HCC-1/HCC-3	7
6358	HCC-3	8
6358	MCIF	9
6358	NCC-2	10
6358	NCC2	11
6358	SCYA14	12
6358	SCYL2	13
6358	SY14	14
7348	UPK1B	1
7348	TSPAN20	2
7348	UPIB	3
7348	UPK1	4
7691	ZNF132	1
7691	PHZ-12	2
1349	COX7B	1
1349	APLCC	2
1349	LSDMCA2	3
7113	TMPRSS2	1
7113	PP9284	2
7113	PRSS10	3
5754	PTK7	1
5754	CCK-4	2
5754	CCK4	3
10486	CAP2	1
81608	FIP1L1	1
81608	FIP1	2
81608	RHE	3
81608	HFIP1	4
100423026	MIR4299	1
574478	MIR524	1
574478	MIRN524	2
574478	HSA-MIR-524	3
574478	MIR-524	4
100847038	MIR5692A2	1
574473	MIR520B	1
574473	MIRN520B	2
407020	MIR28	1
407020	MIRN28	2
407020	HSA-MIR-28	3
407020	MIR-28	4
100302240	MIR1304	1
100302240	MIRN1304	2
100302240	HSA-MIR-1304	3
442916	MIR371A	1
442916	MIR371	2
442916	MIRN371	3
442916	HSA-MIR-371	4
442916	HSA-MIR-371A	5
693149	MIR564	1
693149	MIRN564	2
693149	HSA-MIR-564	3
100616189	MIR4421	1
100302177	MIR1269A	1
100302177	MIR1269	2
100302177	MIRN1269	3
100302177	HSA-MIR-1269	4
100302177	HSA-MIR-1269A	5
442905	MIR337	1
442905	MIRN337	2
442905	HSA-MIR-337	3
442905	MIR-337	4
100126297	MIR300	1
100126297	MIRN300	2
100126297	HSA-MIR-300	3
102465503	MIR6836	1
102465503	HSA-MIR-6836	2
100126334	MIR885	1
100126334	MIRN885	2
100126334	HSA-MIR-885	3
100126334	MIR-885	4
693121	MIR411	1
693121	MIRN411	2
693121	HSA-MIR-411	3
693121	MIR-411	4
5261	PHKG2	1
5261	GSD9C	2
51062	ATL1	1
51062	AD-FSP	2
51062	FSP1	3
51062	GBP3	4
51062	HSN1D	5
51062	SPG3	6
51062	SPG3A	7
51062	ATLASTIN1	8
135295	SRSF12	1
135295	SFRS13B	2
135295	SFRS19	3
135295	SRRP35	4
253943	YTHDF3	1
728340	GTF2H2C	1
728340	GTF2H2C_2	2
114780	PKD1L2	1
114780	PC1L2	2
56916	SMARCAD1	1
56916	ADERM	2
56916	BASNS	3
56916	ETL1	4
56916	HEL1	5
56916	HRZ	6
10658	CELF1	1
10658	BRUNOL2	2
10658	CUG-BP	3
10658	CUGBP	4
10658	CUGBP1	5
10658	EDEN-BP	6
10658	NAB50	7
10658	NAPOR	8
10658	HNAB50	9
339804	C2ORF74	1
3249	HPN	1
3249	TMPRSS1	2
9745	ZNF536	1
728591	CCDC169	1
728591	C13ORF38	2
10507	SEMA4D	1
10507	A8	2
10507	BB18	3
10507	C9ORF164	4
10507	CD100	5
10507	COLL4	6
10507	GR3	7
10507	M-SEMA-G	8
10507	SEMAJ	9
10507	COLL-4	10
22859	ADGRL1	1
22859	CIRL1	2
22859	CL1	3
22859	LEC2	4
22859	LPHN1	5
25774	GSTT4	1
25774	GSTTP1	2
25774	HS322B1A	3
157695	TDRP	1
157695	C8ORF42	2
157695	INM01	3
157695	TDRP1	4
157695	TDRP2	5
55922	NKRF	1
55922	ITBA4	2
55922	NRF	3
6705	SPRR2F	1
22915	MMRN1	1
22915	ECM	2
22915	EMILIN4	3
22915	GPIA*	4
22915	MMRN	5
10724	OGA	1
10724	MEA5	2
10724	MGEA5	3
10724	NCOAT	4
151313	FAHD2B	1
64240	ABCG5	1
64240	STSL	2
64240	STSL2	3
79699	ZYG11B	1
79699	ZYG11	2
7634	ZNF80	1
7634	PT17	2
151531	UPP2	1
151531	UDRPASE2	2
151531	UP2	3
151531	UPASE2	4
9733	SART3	1
9733	DSAP1	2
9733	P100	3
9733	RP11-13G14	4
9733	TIP110	5
9733	P110	6
9733	P110(NRB)	7
387521	TMEM189	1
387521	CARF	2
387521	KUA	3
440590	ZYG11A	1
440590	ZYG11	2
83607	AMMECR1L	1
65055	REEP1	1
65055	C2ORF23	2
65055	HMN5B	3
65055	SPG31	4
65055	YIP2A	5
100129278	TDRD15	1
10156	RASA4	1
10156	CAPRI	2
10156	GAPL	3
222545	GPRC6A	1
222545	GPCR	2
222545	BA86F4.3	3
57583	TMEM181	1
57583	GPR178	2
57583	KIAA1423	3
113746	ODF3	1
113746	CT135	2
113746	SHIPPO1	3
113746	TISP50	4
127124	ATP6V1G3	1
127124	ATP6G3	2
127124	VMA10	3
84321	THOC3	1
84321	THO3	2
84321	HTREX45	3
155051	CRYGN	1
221223	CES5A	1
221223	CAUXIN	2
221223	CES4C1	3
221223	CES5	4
221223	CES7	5
221223	HEL126	6
26128	KIFBP	1
26128	KBP	2
26128	KIAA1279	3
26128	KIF1BP	4
26128	TTC20	5
81553	CYRIA	1
81553	CYRI-A	2
81553	FAM49A	3
78995	HROB	1
78995	C17ORF53	2
78995	MCM8IP	3
54885	TBC1D8B	1
54885	GRAMD8B	2
54885	NPHS20	3
84071	ARMC2	1
84071	SPGF38	2
84071	BA787I22.1	3
131405	TRIM71	1
131405	HYDCC1	2
131405	LIN-41	3
131405	LIN41	4
118491	CFAP70	1
118491	SPGF41	2
118491	TTC18	3
23746	AIPL1	1
23746	AIPL2	2
23746	LCA4	3
6404	SELPLG	1
6404	CD162	2
6404	CLA	3
6404	PSGL-1	4
6404	PSGL1	5
9375	TM9SF2	1
9375	P76	2
7352	UCP3	1
7352	SLC25A9	2
5511	PPP1R8	1
5511	ARD-1	2
5511	ARD1	3
5511	NIPP-1	4
5511	NIPP1	5
5511	PRO2047	6
117247	SLC16A10	1
117247	MCT10	2
117247	PRO0813	3
117247	TAT1	4
143686	SESN3	1
143686	SEST3	2
251	ALPG	1
251	ALPPL	2
251	ALPPL2	3
251	GCAP	4
64127	NOD2	1
64127	ACUG	2
64127	BLAU	3
64127	BLAUS	4
64127	CARD15	5
64127	CD	6
64127	CLR16.3	7
64127	IBD1	8
64127	NLRC2	9
64127	NOD2B	10
64127	PSORAS1	11
64127	YAOS	12
5436	POLR2G	1
5436	RPB19	2
5436	RPB7	3
5436	HRPB19	4
5436	HSRPB7	5
55353	LAPTM4B	1
55353	LAPTM4BETA	2
55353	LC27	3
1725	DHPS	1
1725	DHS	2
1725	DS	3
1725	MIG13	4
1725	NEDSSWI	5
80324	PUS1	1
80324	MLASA1	2
10810	WASF3	1
10810	BRUSH-1	2
10810	SCAR3	3
10810	WAVE3	4
54360	CYTL1	1
54360	C17	2
54360	C4ORF4	3
1687	GSDME	1
1687	DFNA5	2
1687	ICERE-1	3
4691	NCL	1
4691	C23	2
4691	NSR1	3
51809	GALNT7	1
51809	GALNAC-T7	2
51809	GALNACT7	3
25803	SPDEF	1
25803	PDEF	2
25803	BA375E1.3	3
10560	SLC19A2	1
10560	TC1	2
10560	THMD1	3
10560	THT1	4
10560	THTR1	5
10560	TRMA	6
921	CD5	1
921	LEU1	2
921	T1	3
9917	FAM20B	1
9917	GXK1	2
1513	CTSK	1
1513	CTS02	2
1513	CTSO	3
1513	CTSO1	4
1513	CTSO2	5
1513	PKND	6
1513	PYCD	7
4321	MMP12	1
4321	HME	2
4321	ME	3
4321	MME	4
4321	MMP-12	5
3339	HSPG2	1
3339	HSPG	2
3339	PLC	3
3339	PRCAN	4
3339	SJA	5
3339	SJS	6
3339	SJS1	7
4061	LY6E	1
4061	RIG-E	2
4061	RIGE	3
4061	SCA-2	4
4061	SCA2	5
4061	TSA-1	6
2887	GRB10	1
2887	GRB-IR	2
2887	GRB-10	3
2887	IRBP	4
2887	MEG1	5
2887	RSS	6
345611	IRGM	1
345611	IFI1	2
345611	IRGM1	3
345611	LRG-47	4
345611	LRG47	5
55273	TMEM100	1
2002	ELK1	1
84441	MAML2	1
84441	MAM-3	2
84441	MAM2	3
84441	MAM3	4
84441	MLL-MAML2	5
7169	TPM2	1
7169	AMCD1	2
7169	DA1	3
7169	DA2B	4
7169	DA2B4	5
7169	HEL-S-273	6
7169	NEM4	7
7169	TMSB	8
84072	HORMAD1	1
84072	CT46	2
84072	NOHMA	3
3556	IL1RAP	1
3556	C3ORF13	2
3556	IL-1RACP	3
3556	IL1R3	4
136259	KLF14	1
136259	BTEB5	2
3489	IGFBP6	1
3489	IBP6	2
7704	ZBTB16	1
7704	PLZF	2
7704	ZNF145	3
221662	RBM24	1
221662	RNPC6	2
221662	DJ259A10.1	3
6416	MAP2K4	1
6416	JNKK	2
6416	JNKK1	3
6416	MAPKK4	4
6416	MEK4	5
6416	MKK4	6
6416	PRKMK4	7
6416	SAPKK-1	8
6416	SAPKK1	9
6416	SEK1	10
6416	SERK1	11
6416	SKK1	12
150280	HORMAD2	1
150280	CT46.2	2
146802	SLC47A2	1
146802	MATE2	2
146802	MATE2-B	3
146802	MATE2-K	4
146802	MATE2K	5
4211	MEIS1	1
10411	RAPGEF3	1
10411	CAMP-GEFI	2
10411	EPAC	3
10411	EPAC1	4
10411	HSU79275	5
10411	BCM910	6
2998	GYS2	1
11190	CEP250	1
11190	C-NAP1	2
11190	CEP2	3
11190	CNAP1	4
11190	CRDHL2	5
5777	PTPN6	1
5777	HCP	2
5777	HCPH	3
5777	HPTP1C	4
5777	PTP-1C	5
5777	SH-PTP1	6
5777	SHP-1	7
5777	SHP-1L	8
5777	SHP1	9
27244	SESN1	1
27244	PA26	2
27244	SEST1	3
10699	CORIN	1
10699	ATC2	2
10699	CRN	3
10699	LRP4	4
10699	PEE5	5
10699	TMPRSS10	6
10269	ZMPSTE24	1
